OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SE_ANNO_CAD_DATA,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT,x,y
12007693,6618,1278933.05606,248625.83595,25903,13,15117,NE,25TH AVE NE AND NE 60TH ST,1,System.Byte[], ,HALFPED,-122.300638849252,47.672149967343,1278933.05605841,248625.835954532
12007694,17927,1286376.56864,195882.85913,35440,13,81655,SE,WOLCOTT AVE S AND DEAD END 3 ,0,System.Byte[], ,NONE,-122.266445418118,47.5279658429088,1286376.56864204,195882.859132528
12007695,4636,1277882.60511,256592.3038,37751,13,234726,N,LAKE CITY WAY NE AND NE 90TH ST,1,System.Byte[], ,NONE,-122.305520249183,47.6939309255684,1277882.60511334,256592.303802684
12007696,11884,1282281.11827,226422.61904,30275,13,42571,CNTRL,38TH AVE AND E SPRING W ST,0,System.Byte[], ,NONE,-122.28535161845,47.6114651644923,1282281.11826985,226422.619035795
12007697,11661,1269772.35947,227692.63529,29552,13,39149,DWNTN,7TH AVE AND STEWART ST,1,System.Byte[], ,CITY,-122.336154769742,47.6142879469482,1269772.35947303,227692.635293096
12007698,18784,1257088.12343,191270.47487,37978,13,300119,SW,41ST AVE SW AND SW 100TH ST,3,System.Byte[], ,NONE,-122.384594357686,47.5137666015918,1257088.12342805,191270.474871799
12007699,18228,1281541.24729,194317.36844,35360,13,80705,GRDWM,37TH AVE S AND BEACON WR AVE S,3,System.Byte[], ,NONE,-122.285894009121,47.5234262993317,1281541.24729308,194317.368442923
12007700,16501,1274537.69938,203048.07514,33137,13,64344,GRDWM,STANLEY AVE S AND S ALBRO PL,1,System.Byte[], ,CITY,-122.314914423309,47.5469911091516,1274537.6993819,203048.075139865
12007701,4459,1273576.65644,257381.56793,37516,13,233307,N,5TH AVE NE AND NE 92ND ST,2,System.Byte[], ,CITY,-122.323063641498,47.6958671220603,1273576.65643692,257381.567931503
12007702,6294,1286953.45261,249786.14085,25010,13,8725,NE,57TH AVE NE AND NE 65TH W ST,2,System.Byte[], ,NONE,-122.268178526792,47.6757449312819,1286953.45261063,249786.140851721
12007703,15082,1258900.23095,209809.31239,31902,13,54330,SW,37TH AVE SW AND SW GENESEE ST,0,System.Byte[], ,NONE,-122.378769470651,47.5646803305685,1258900.23094989,209809.312394783
12007704,17474,1269592.66091,197632.72537,38505,13,71852,GRDWM,KENYON ON RP AND SR509 NB,1,System.Byte[], ,NONE,-122.334505986214,47.5318850532609,1269592.66091284,197632.725374311
12007705,14678,1264011.43096,211692.24769,32020,13,55118,DLRD,19TH AVE SW AND SW CHARLESTOWN W ST,0,System.Byte[], ,NONE,-122.35822173475,47.5701208593392,1264011.43095513,211692.247692719
12007706,8314,1273838.84217,242792.66065,27114,13,23165,NE,7TH AVE NE AND NE 40TH ST,2,System.Byte[], ,NONE,-122.320854146508,47.6558932527738,1273838.8421652,242792.660652563
12007707,5046,1271891.32831,254777.37414,24521,13,5505,NW,SUNNYSIDE AVE N AND N 82ND ST,0,System.Byte[], ,NONE,-122.329700397005,47.6886394817117,1271891.3283072,254777.374136835
12007708,10047,1268385.6789,235639.49329,28023,13,29324,MGNL-QA,DEXTER AVE N AND HOWE ST,2,System.Byte[], ,NONE,-122.342407556451,47.63599560948,1268385.67889561,235639.493285239
12007709,14437,1282083.18752,212187.28078,32648,13,59525,SE,HUNTER WR BLVD S AND S HINDS ST,3,System.Byte[], ,NONE,-122.28506528246,47.572435827496,1282083.18751764,212187.280781224
12007710,5754,1254910.18627,251767.88063,24010,13,2718,BLRD,32ND AVE NW AND NW 70TH ST,3,System.Byte[], ,NONE,-122.398383867081,47.6794647241992,1254910.18627381,251767.880629748
12007711,9538,1277181.28927,237563.45182,28409,13,31528,NE,E MILLER ST AND WEST MONTLAKE PL E,2,System.Byte[], ,NONE,-122.306888045258,47.6417363766293,1277181.28927262,237563.451815203
12007712,17422,1270194.92767,198446.50074,34281,13,71810,GRDWM,WEST MARGINAL WAY S AND S HOLDEN ST,1,System.Byte[], ,STATE,-122.332132654125,47.5341477682333,1270194.92766546,198446.500735149
12007713,15324,1265415.09566,208406.05153,32230,13,56851,DLRD,SW ALASKA ST AND DEAD END W,0,System.Byte[], ,NONE,-122.352273972073,47.5611896389211,1265415.09566057,208406.051529348
12007714,16807,1265483.14091,201706.27034,34122,13,70504,DLRD,13TH AVE SW AND SW HOLLY ST,0,System.Byte[], ,NONE,-122.351463154557,47.5428295006678,1265483.14090864,201706.270338491
12007715,5229,1279844.67257,253907.97023,24635,13,6130,NE,28TH AVE NE AND NE 80TH ST,0,System.Byte[], ,NONE,-122.29734722004,47.686675820139,1279844.67257135,253907.970231935
12007716,2648,1270730.13842,269405.30836,35741,13,219154,NW,BURKE AVE N AND N 137TH ST,0,System.Byte[], ,NONE,-122.335573408509,47.7286720406395,1270730.138418,269405.308359817
12007717,6135,1253284.73392,250288.76594,25020,13,10108,BLRD,NW 65TH ST AND DEAD END,0,System.Byte[], ,NONE,-122.404858320475,47.6753197922623,1253284.73392014,250288.765940234
12007718,17228,1257464.14775,199401.66541,33811,13,68330,SW,40TH AVE SW AND GATEWOOD RD SW,0,System.Byte[], ,NONE,-122.383735905478,47.5360744397085,1257464.14774843,199401.66540812
12007719,6487,1275568.32441,249122.30239,25714,13,14119,NE,BROOKLYN AVE NE AND NE 62ND ST,0,System.Byte[], ,NONE,-122.314332121246,47.6733340850656,1275568.32440697,249122.302387044
12007720,9198,1265213.78257,238975.95281,27770,13,28114,MGNL-QA,1ST AVE N AND ARMOUR ST,0,System.Byte[], ,NONE,-122.355538083216,47.6449694490282,1265213.78257236,238975.952808648
12007721,13904,1252425.79683,214323.9444,30955,13,47363,SW,57TH AVE SW AND SW WINTHROP ST,0,System.Byte[], ,NONE,-122.405362215389,47.5766951285964,1252425.79683127,214323.944399402
12007722,4149,1269229.07269,258830.90681,37309,13,232135,NW,INTERLAKE AVE N AND N 97TH ST,0,System.Byte[], ,NONE,-122.340829887438,47.6996076179471,1269229.07268848,258830.906812981
12007723,19201,1285356.2768,189179.12485,38312,13,306707,SE,51ST AVE S AND S RYAN WAY,2,System.Byte[], ,NONE,-122.270067926678,47.509538654218,1285356.27680099,189179.124853656
12007724,10891,1272836.0492,231584.24874,29112,13,36701,E,BELMONT AVE E AND E ROY ST,2,System.Byte[], ,NONE,-122.324041407838,47.6251180918861,1272836.04920417,231584.248737082
12007725,47815,1273762.54725,228393.2392,648072,13,82087,E,NAGLE PL AND E OLIVE ST,0,System.Byte[], , ,-122.320034996985,47.6164207434143,1273762.54725312,228393.23919782
12007726,17311,1257893.91799,198998.0041,33816,13,68335,SW,39TH AVE SW AND SW AUSTIN ST,0,System.Byte[], ,NONE,-122.381963546856,47.5349917514427,1257893.91798887,198998.004095718
12007727,16421,1284985.01434,203380.91021,33535,13,66349,SE,48TH AVE S AND S RAYMOND ST,0,System.Byte[], ,NONE,-122.272644542745,47.5484469163905,1284985.0143366,203380.910212204
12007728,16793,1264069.55755,201752.52519,33951,13,69251,DLRD,18TH AVE SW AND SW HOLLY ST,0,System.Byte[], ,NONE,-122.357189058849,47.542879695109,1264069.5575472,201752.525186539
12007729,17297,1269518.00811,199821.96147,34118,13,70467,DLRD,1ST AV S BR SB AND SR509 SB,1,System.Byte[], ,NONE,-122.334981030436,47.5378816912789,1269518.00811277,199821.961472556
12007730,14376,1278604.65951,212349.19771,515417,13,58267,GRDWM,CHEASTY BLVD S AND S HINDS ST,0,System.Byte[], ,NONE,-122.299167094984,47.5726988821781,1278604.65951407,212349.197709382
12007731,18376,1284746.18093,193504.571,35290,13,80333,SE,48TH AVE S AND DEAD END 4 ,0,System.Byte[], ,NONE,-122.272863437484,47.5213635035271,1284746.18092836,193504.571002081
12007732,16446,1256687.89175,203287.64608,32923,13,61743,SW,CALIFORNIA AVE SW AND SW GRAHAM ST,2,System.Byte[], ,CITY,-122.387195383747,47.5466827386046,1256687.89174764,203287.6460841
12007733,22556,1280728.04281,197097.68998,641620,13,82082,GRDWM,34TH AVE S AND S MONROE ST,0,System.Byte[], , ,-122.289397594272,47.5310050387823,1280728.04281224,197097.689981773
12007734,9241,1272359.27992,238662.46314,28293,13,30508,LKUN,YALE TER E AND E EDGAR ST,0,System.Byte[], ,NONE,-122.326531345575,47.6444939464674,1272359.27992368,238662.463144332
12007735,3520,1271638.00479,262414.51309,492927,13,226861,NW,I5 SB NORTHGATE OFF RP AND NORTHGATE WY I5 RP,5,System.Byte[], ,NONE,-122.331332285245,47.7095590814245,1271638.00478694,262414.513088658
12007736,10808,1274961.63436,232057.00522,28972,13,36132,E,13TH AVE E AND E ALOHA E ST,3,System.Byte[], ,NONE,-122.315460242391,47.6265264533325,1274961.63435835,232057.005217567
12007737,10943,1270306.74015,231478.61335,28760,13,35301,LKUN,FAIRVIEW AVE N AND MERCER ST,1,System.Byte[], ,CITY,-122.334287970015,47.6246937770087,1270306.74014558,231478.613344967
12007738,6158,1266826.77125,250288.79352,24368,13,4757,NW,FREMONT AVE N AND N 65TH ST,3,System.Byte[], ,NONE,-122.349900209141,47.676064693738,1266826.77124602,250288.793524235
12007739,14257,1259714.27665,212795.77281,32106,13,55537,SW,SW HINDS ST AND DEAD END 5 ,0,System.Byte[], ,NONE,-122.375715268562,47.572910808089,1259714.27664673,212795.772813842
12007740,3139,1276817.02354,265241.77325,36713,13,227527,N,PINEHURST WAY NE AND NE 123RD ST,0,System.Byte[], ,NONE,-122.310520451224,47.7175829455881,1276817.02354424,265241.773251548
12007741,5503,1268788.45752,252707.17689,24260,13,4303,NW,KEEN WAY N AND STONE AVE N,0,System.Byte[], ,NONE,-122.342131352592,47.6827990746075,1268788.45752002,252707.176886708
12007742,6990,1274788.115,247401.79576,25764,13,14305,NE,ROOSEVELT WAY NE AND NE 55TH ST,1,System.Byte[], ,CITY,-122.317363715711,47.668577015527,1274788.11499816,247401.795761272
12007743,3150,1269677.55602,265181.96448,36326,13,225106,NW,ASHWORTH AVE N AND N 122ND ST,0,System.Byte[], ,NONE,-122.339513695919,47.7170396496307,1269677.55601694,265181.964483485
12007744,4717,1280866.1392,256225.96985,37663,13,234323,NE,32ND AVE NE AND NE 89TH ST,0,System.Byte[], ,NONE,-122.293379342289,47.6930826260981,1280866.1391964,256225.969850317
12007745,13263,1274855.42431,217627.47381,31239,13,51115,GRDWM,14TH AVE S AND S GRAND ST,3,System.Byte[], ,NONE,-122.314764496562,47.5869697667083,1274855.42431024,217627.473810792
12007746,11070,1282078.03885,230669.48214,29460,13,38718,E,36TH AVE E AND LAKE WASHINGTON BLVD E,3,System.Byte[], ,NONE,-122.286499879635,47.6230953118045,1282078.03884563,230669.482144147
12007747,18156,1281811.47501,194619.85241,35359,13,80704,GRDWM,38TH AVE S AND S TRENTON ST,0,System.Byte[], ,NONE,-122.284823601812,47.5242693861961,1281811.47500536,194619.852411225
12007748,3162,1280224.97696,264919.25933,336349,13,227254,N,30TH AVE NE AND LAKE CITY S WAY NE,1,System.Byte[], ,NONE,-122.296653486044,47.7168774255217,1280224.97695573,264919.259331211
12007749,8751,1252879.54384,241222.84766,26377,13,19324,MGNL-QA,38TH AVE W AND W BERTONA ST,0,System.Byte[], ,NONE,-122.405750835738,47.6504482061572,1252879.54383974,241222.847658947
12007750,12433,1273485.57778,223028.10409,30413,13,44122,E,BROADWAY AND YESLER WAY,2,System.Byte[], ,CITY,-122.320737353975,47.6017003551429,1273485.57778083,223028.104088321
12007751,15912,1262392.30212,205744.80372,32954,13,62306,DLRD,25TH AVE SW AND SW BRANDON ST,0,System.Byte[], ,NONE,-122.364300138422,47.5537310808989,1262392.30212148,205744.803718626
12007752,14548,1280065.54425,212028.18625,32431,13,58138,SE,RAINIER AVE S AND S ESTELLE ST,1,System.Byte[], ,NONE,-122.29322526675,47.5718951172571,1280065.54425158,212028.186253056
12007753,6084,1284812.06074,250500.43333,24859,13,7349,NE,48TH AVE NE AND NE 68TH ST,0,System.Byte[], ,NONE,-122.276923625234,47.6775930266997,1284812.06073643,250500.433332458
12007754,15322,1265008.50872,208410.26164,32227,13,56708,DLRD,15TH AVE SW AND SW ALASKA ST,0,System.Byte[], ,NONE,-122.353920757518,47.5611791675339,1265008.50871615,208410.261641353
12007755,3512,1281642.53241,262449.07974,36831,13,228707,N,35TH AVE NE AND NE 113TH ST,2,System.Byte[], ,NONE,-122.290705860459,47.7101804399807,1281642.53241318,262449.079744682
12007756,13950,1273576.22866,214078.94158,491095,13,51467,GRDWM,I5 SB AND I5 SB - W SEATTLE BR RP,5,System.Byte[], ,NONE,-122.319669422542,47.5771756897422,1273576.22866093,214078.941583157
12007757,18157,1282086.40185,194613.92652,35358,13,80703,GRDWM,39TH AVE S AND S TRENTON ST,0,System.Byte[], ,NONE,-122.283710619577,47.524267352846,1282086.40185364,194613.926523224
12007758,3238,1278287.66163,264532.32634,36717,13,227531,N,23RD AVE NE AND NE 120TH ST,0,System.Byte[], ,NONE,-122.304492092949,47.7157155953758,1278287.66162574,264532.326338813
12007759,4826,1279942.14585,255739.46335,37674,13,234337,NE,29TH AVE NE AND NE 87TH ST,0,System.Byte[], ,NONE,-122.297092975398,47.6917010007247,1279942.14585145,255739.463353813
12007760,5917,1283112.1639,251197.00396,24956,13,7738,NE,42ND AVE NE AND NE 70TH ST,3,System.Byte[], ,NONE,-122.283876083609,47.6794147017025,1283112.16390269,251197.003957167
12007761,4119,1264332.52459,258950.08429,37132,13,231141,NW,3RD AVE NW AND NW 97TH ST,2,System.Byte[], ,NONE,-122.360720554865,47.699669602091,1264332.52458747,258950.08428511
12007762,3942,1283552.83258,259768.96429,37875,13,235517,N,42ND AVE NE AND NE 103RD PL,0,System.Byte[], ,NONE,-122.282742870761,47.7029331673076,1283552.83257514,259768.96428594
12007763,7886,1273081.11365,244379.69886,27198,13,23520,LKUN,4TH AVE NE AND NE 44TH ST,0,System.Byte[], ,NONE,-122.324052865627,47.6602030875513,1273081.11365242,244379.69886218
12007764,9520,1268086.74846,237673.73713,28001,13,29105,MGNL-QA,8TH AVE N AND DEAD END 3,0,System.Byte[], ,NONE,-122.343781734886,47.6415553141478,1268086.7484633,237673.737127319
12007765,11449,1273573.1797,228816.65654,29072,13,36388,E,BROADWAY AND E HOWELL ST,2,System.Byte[], ,NONE,-122.320835830802,47.617571289427,1273573.17970093,228816.656542242
12007766,10595,1267070.45688,233080.91587,28857,13,35549,MGNL-QA,5TH AVE N AND PROSPECT ST,0,System.Byte[], ,NONE,-122.347536954808,47.6289118324364,1267070.45687826,233080.915874615
12007767,12633,1273039.87973,221813.51439,30432,13,44147,DWNTN,8TH AVE S AND S KING ST,0,System.Byte[], ,NONE,-122.322448341531,47.5983475636748,1273039.87973237,221813.51439108
12007768,19931,1290991.3593,185491.40159,38434,13,317520,SE,70TH PL S AND S 115TH ST,0,System.Byte[], ,NONE,-122.246996927045,47.4997166090938,1290991.35930276,185491.401585877
12007769,18012,1287014.52858,195435.579,35430,13,81531,SE,55TH AVE S AND S CLOVERDALE ST,0,System.Byte[], ,NONE,-122.263829976755,47.526772378495,1287014.52857868,195435.579004064
12007770,8999,1251910.61891,239913.78167,27448,13,26113,MGNL-QA,W BARRETT ST AND WEST VIEWMONT WAY W,3,System.Byte[], ,NONE,-122.409572338991,47.6468058330726,1251910.61891074,239913.78167361
12007771,17585,1269424.66104,197701.7632,34108,13,70456,DLRD,1ST AVE S AND SW KENYON ST,3,System.Byte[], ,NONE,-122.335191365515,47.5320652981627,1269424.66104068,197701.763198391
12007772,11737,1269339.04261,227215.98966,29556,13,39153,DWNTN,5TH AVE AND STEWART ST,1,System.Byte[], ,CITY,-122.337873478318,47.6129582674635,1269339.04260859,227215.989660606
12007773,7113,1284634.06189,246933.77298,26147,13,16308,NE,47TH AVE NE AND NE 54TH ST,3,System.Byte[], ,NONE,-122.277374391721,47.6678076493789,1284634.06188825,246933.772976801
12007774,6876,1272775.75762,247721.52619,25846,13,14537,LKUN-NW,LATONA AVE NE AND NE 56TH ST,3,System.Byte[], ,NONE,-122.325554685542,47.6693467140266,1272775.75762011,247721.526193604
12007775,13850,1255180.21738,214572.5211,31175,13,48736,SW,49TH AVE SW AND SW STEVENS ST,3,System.Byte[], ,NONE,-122.394225581765,47.5775301535406,1255180.21737809,214572.521103665
12007776,15703,1276171.64217,206562.69172,33350,13,65557,GRDWM,S PEARL ST AND DEAD END 1,0,System.Byte[], ,NONE,-122.308572391032,47.5567106725336,1276171.64216758,206562.691719458
12007777,14171,1270199.07845,213126.44315,32332,13,57508,GRDWM,OCCIDENTAL AVE S AND S HORTON ST,0,System.Byte[], ,NONE,-122.333274042222,47.5743852912843,1270199.07844947,213126.443150178
12007778,4424,1282885.1751,257507.21222,37909,13,235710,NE,40TH AVE NE AND NE 94TH ST,0,System.Byte[], ,NONE,-122.28528063656,47.6966992170655,1282885.17510246,257507.212219626
12007779,9232,1263559.42481,238690.70174,27777,13,28121,MGNL-QA,4TH AVE W AND W NEWELL ST,0,System.Byte[], ,NONE,-122.362225091545,47.6440976890037,1263559.42481066,238690.701736361
12007780,13781,1273311.99698,214932.23541,31300,13,51317,GRDWM,S LANDER ST AND DEAD END 3,0,System.Byte[], ,NONE,-122.320806566845,47.5795005552875,1273311.99698065,214932.235408023
12007781,11445,1271387.22437,228834.71632,29174,13,36767,DWNTN,HOWELL ST AND YALE AVE,1,System.Byte[], ,CITY,-122.329698790946,47.6175046180862,1271387.22437069,228834.716318265
12007782,17941,1270153.13336,195820.43276,35173,13,78654,GRDWM,CLOVERDALE ST OFF RP AND S CLOVERDALE ST,1,System.Byte[], ,STATE,-122.332094787462,47.5269475583943,1270153.13336141,195820.432764456
12007783,4533,1274244.83897,257030.115,37526,13,233317,N,8TH AVE NE AND NE 91ST ST,0,System.Byte[], ,NONE,-122.32032326653,47.6949392259621,1274244.83896561,257030.115003139
12007784,3165,1281529.64717,265054.78471,36608,13,227110,N,35TH AVE NE AND NE 123RD ST,2,System.Byte[], ,NONE,-122.291364814185,47.7173167824947,1281529.64716507,265054.784707353
12007785,8257,1262809.15255,243065.40612,26646,13,21158,LKUN-BLRD,NW 40TH ST AND DEAD END,0,System.Byte[], ,NONE,-122.365621440784,47.6560476043745,1262809.1525539,243065.406124845
12007786,16661,1273601.79973,202279.57952,34178,13,71108,GRDWM,ELLIS AVE S AND S ELIZABETH ST,1,System.Byte[], ,NONE,-122.31864323725,47.5448352206086,1273601.79973295,202279.579523072
12007787,10336,1266592.95928,234328.89335,28818,13,35508,MGNL-QA,4TH AVE N AND GALER W ST,0,System.Byte[], ,NONE,-122.349572782358,47.6323067122197,1266592.95927778,234328.893347889
12007788,5511,1265543.46731,252681.58789,24319,13,4708,NW,GREENWOOD AVE N AND N 74TH ST,2,System.Byte[], ,NONE,-122.355300429075,47.6825537715012,1265543.4673087,252681.587894678
12007789,8381,1273380.24018,242601.88433,287155,13,23272,LKUN,6TH AVE NE AND BURKE GILMAN TRL,0,System.Byte[], ,NONE,-122.322699643579,47.6553460245774,1273380.24018073,242601.884332359
12007790,11123,1273310.98885,230435.26518,29023,13,36335,E,HARVARD AVE E AND E HARRISON ST,0,System.Byte[], ,NONE,-122.322025662701,47.6219939594055,1273310.98885265,230435.265183911
12007791,12327,1275113.22962,223656.81321,29840,13,40373,CNTRL,14TH AVE AND E SPRUCE ST,3,System.Byte[], ,NONE,-122.31419011788,47.6035096837406,1275113.2296225,223656.813208967
12007792,15595,1272624.93727,207115.17684,33097,13,64251,GRDWM,AIRPORT WAY S AND AIRPORT WY S VI,1,System.Byte[], ,NONE,-122.322976738471,47.5580377340377,1272624.93726794,207115.176840022
12007793,6267,1282834.00966,249878.574,24978,13,7763,NE,40TH AVE NE AND NE 65TH ST,2,System.Byte[], ,NONE,-122.284904087566,47.6757865123621,1282834.0096624,249878.574003816
12007794,4112,1275609.2414,258981.68928,37493,13,233126,N,12TH AVE NE AND NE 98TH ST,0,System.Byte[], ,NONE,-122.314936485751,47.7003605751106,1275609.24139901,258981.689277142
12007795,4619,1274909.1925,256678.91833,37530,13,233321,N,ROOSEVELT WAY NE AND NE 90TH ST,1,System.Byte[], ,NONE,-122.31759855456,47.69401176389,1274909.19250229,256678.918330774
12007796,7149,1258333.98993,246752.89515,25167,13,11319,BLRD,SHILSHOLE AVE NW AND NW VERNON PL,2,System.Byte[], ,NONE,-122.384077738254,47.6659090389413,1258333.98992532,246752.895152614
12007797,6672,1261652.91575,248505.84363,25406,13,12529,BLRD,11TH AVE NW AND NW 58TH ST,0,System.Byte[], ,NONE,-122.370753054865,47.6708963019005,1261652.91575271,248505.843634412
12007798,16302,1273989.46309,203994.43162,33119,13,64320,GRDWM,AIRPORT WAY S AND S NEBRASKA ST,1,System.Byte[], ,NONE,-122.317207770001,47.549556099815,1273989.46309336,203994.431620836
12007799,9272,1261590.80145,238561.0362,27890,13,28542,MGNL-QA,10TH AVE W AND W BOTHWELL ST,3,System.Byte[], ,NONE,-122.370199080245,47.6436347896962,1261590.80144866,238561.036200225
12007800,6755,1262177.76849,248228.28152,25410,13,12533,BLRD,9TH AVE NW AND NW 57TH ST,0,System.Byte[], ,NONE,-122.368600745574,47.6701642447392,1262177.76848926,248228.281522125
12007801,10810,1262857.40343,232052.43152,28612,13,34171,MGNL-QA,W ROY ST AND DEAD END 1,0,System.Byte[], ,NONE,-122.364536630191,47.6258642862418,1262857.40343395,232052.431521565
12007802,9637,1267926.48197,237228.04778,28005,13,29111,MGNL-QA,6TH AVE N AND DEXTER AVE N,2,System.Byte[], ,NONE,-122.344396231565,47.6403250730376,1267926.48196714,237228.047782853
12007803,14166,1268659.85618,213157.11733,32184,13,56258,GRDWM,EAST MARGINAL ER WAY S AND S HORTON ST,0,System.Byte[], ,NONE,-122.33951106141,47.574386956201,1268659.85617588,213157.117326215
12007804,3557,1284831.94246,262116.4185,36782,13,228312,N,EXETER AVE NE AND NE 110TH ST,0,System.Byte[], ,NONE,-122.277727889041,47.7094334555581,1284831.94246446,262116.418496341
12007805,18060,1259798.1914,195190.10188,34938,13,76705,DLRD,32ND AVE SW AND SW TRENTON ST,3,System.Byte[], ,NONE,-122.373947647752,47.5246592978514,1259798.19139881,195190.101883814
12007806,10328,1265343.07128,234356.64605,275489,13,35672,MGNL-QA,GALER ST AND WARREN W AVE N,0,System.Byte[], ,NONE,-122.354643269666,47.6323151608959,1265343.0712765,234356.646051913
12007807,9168,1255334.63607,239042.47902,27637,13,27518,MGNL-QA,30TH AVE W AND W ARMOUR ST,0,System.Byte[], ,NONE,-122.395612564291,47.6446090641533,1255334.63606624,239042.479016721
12007808,14456,1252749.76003,212171.15432,31699,13,53124,SW,56TH AVE SW AND SW ORLEANS ST,3,System.Byte[], ,NONE,-122.403871988258,47.5708126361371,1252749.7600316,212171.1543172
12007809,5533,1273525.31768,252609.48242,24436,13,5314,NW,5TH AVE NE AND NE MAPLE LEAF PL,2,System.Byte[], ,NONE,-122.322897017554,47.6827842604812,1273525.31768487,252609.482422605
12007810,16833,1285228.41222,201528.88845,34445,13,73154,SE,49TH AVE S AND DEAD END 1 ,0,System.Byte[], ,NONE,-122.271518998628,47.543382975557,1285228.41222486,201528.88845031
12007811,14520,1277551.32908,212086.07272,32541,13,58533,GRDWM,23RD AVE S AND S SPOKANE ST,2,System.Byte[], ,NONE,-122.303413126786,47.5719225787236,1277551.329081,212086.072717115
12007812,10538,1264193.81201,233382.02845,28584,13,34142,MGNL-QA,2ND AVE W AND W HIGHLAND DR,0,System.Byte[], ,NONE,-122.359225109274,47.6295814081766,1264193.81201132,233382.028450921
12007813,9447,1267550.18091,237939.00868,28087,13,29557,MGNL-QA,6TH AVE N AND HALLADAY ST,2,System.Byte[], ,NONE,-122.345979043355,47.6422535217615,1267550.18091075,237939.008679584
12007814,15919,1263023.19057,205726.35866,32952,13,62304,DLRD,23RD AVE SW AND SW BRANDON ST,0,System.Byte[], ,NONE,-122.361744282377,47.5537149009181,1263023.19057012,205726.358662605
12007815,12865,1280462.20243,219894.22556,30704,13,45403,CNTRL,S NORMAN ST AND DEAD END 2,0,System.Byte[], ,NONE,-122.292222722197,47.5934765361867,1280462.20242798,219894.225557104
12007816,17877,1283254.61638,196159.07468,35231,13,80126,SE,43RD AVE S AND DEAD END 3,0,System.Byte[], ,NONE,-122.279100750988,47.5285628737713,1283254.61638284,196159.074684799
12007817,15810,1276323.84415,206154.25166,33339,13,65544,GRDWM,19TH AVE S AND S DAWSON ST,0,System.Byte[], ,NONE,-122.307924410941,47.5555991396683,1276323.84415174,206154.251655042
12007818,14144,1278343.75123,213224.25691,338041,13,52458,GRDWM,25TH AVE S AND S HANFORD E ST,0,System.Byte[], ,NONE,-122.30029144533,47.5750837851711,1278343.75122581,213224.256910279
12007819,7941,1262709.28414,244122.28702,26628,13,21140,BLRD,8TH AVE NW AND NW 43RD S ST,0,System.Byte[], ,NONE,-122.366111996884,47.6589390020508,1262709.2841378,244122.28702192
12007820,3169,1263741.59211,265042.44167,36217,13,224110,NW,6TH AVE NW AND NW 120TH ST,0,System.Byte[], ,NONE,-122.363611817002,47.7163361999215,1263741.59210685,265042.441667348
12007821,17285,1263041.44158,199084.91405,33973,13,69327,DLRD,DELRIDGE WAY SW AND SW WEBSTER ST,1,System.Byte[], ,NONE,-122.361136471269,47.5355120178918,1263041.44157813,199084.914047807
12007822,17731,1257176.97591,196905.93395,34674,13,75117,SW,41ST AVE SW AND SW ROSE ST,0,System.Byte[], ,NONE,-122.384694560414,47.5292179369828,1257176.97590813,196905.933949575
12007823,11236,1271772.55276,229804.90282,489744,13,36864,E,I5 NB AND OLIVE WY ON RP,5,System.Byte[], ,NONE,-122.328213136395,47.6201844004456,1271772.55275507,229804.902815253
12007824,16996,1280500.56761,200644.99367,34545,13,73654,GRDWM,32ND AVE S AND S WILLOW ST,0,System.Byte[], ,NONE,-122.290590110331,47.5407163973171,1280500.56761202,200644.993665397
12007825,4880,1268918.49886,255529.55948,37370,13,232354,NW,STONE AVE N AND N 85TH W ST,1,System.Byte[], ,HALFPED,-122.341828109188,47.6905420893398,1268918.49886416,255529.559481606
12007826,9594,1252697.92003,237387.39601,27489,13,26171,MGNL-QA,ALTAVISTA PL W AND WESTMONT WAY W,0,System.Byte[], ,NONE,-122.406169547111,47.6399253860727,1252697.92003155,237387.396007016
12007827,14579,1252756.12522,211971.97582,31708,13,53135,SW,56TH AVE SW AND SW CHARLESTOWN ST,0,System.Byte[], ,NONE,-122.403829743369,47.5702670598053,1252756.1252156,211971.975821003
12007828,12455,1279127.29273,222904.59433,30580,13,45116,CNTRL,27TH AVE AND E YESLER WAY,2,System.Byte[], ,NONE,-122.29786394894,47.6016584376099,1279127.29273061,222904.594328195
12007829,17896,1285066.36294,196009.79699,35233,13,80129,SE,49TH AVE S AND DEAD END 2 ,0,System.Byte[], ,NONE,-122.271757344648,47.528246771461,1285066.36294469,196009.796988651
12007830,3677,1277800.69126,261230.9319,36757,13,227727,N,20TH AVE NE AND NE 107TH ST,0,System.Byte[], ,NONE,-122.30621327806,47.7066410114985,1277800.69125725,261230.931903437
12007831,10388,1278247.85951,234095.30973,29195,13,37109,E,23RD AVE E AND E GALER ST,0,System.Byte[], ,NONE,-122.302293764336,47.6322861424799,1278247.85951371,234095.309731647
12007832,9591,1267188.17694,237392.87646,27985,13,29595,MGNL-QA,WHEELER ST AND DEAD END 2,0,System.Byte[], ,NONE,-122.347403659355,47.6407370817015,1267188.17694238,237392.876455024
12007833,19751,1258278.46506,186462.01099,38362,13,310106,SW,MARINE VIEW DR SW AND SW OCEAN VIEW DR,3,System.Byte[], ,NONE,-122.379387682394,47.5006525738816,1258278.46506126,186462.010994881
