time,sim_hour,clamped_hour,is_drain_period,active_vehicles,min_expected_remaining,total_queue,departed_this_step,arrived_this_step,departed_this_hour,arrivals_bucketed_to_this_departure_hour,throughput_bucketed_to_this_departure_hour,vehicles_still_tracked
60000.0,16,16,False,192,554,45,0,1,3732,3540,3540,192
60060.0,16,16,False,183,542,47,1,3,3815,3632,3632,183
60120.0,16,16,False,192,543,26,2,1,3927,3735,3735,192
60180.0,16,16,False,198,541,46,1,1,4020,3822,3822,198
60240.0,16,16,False,190,549,46,1,0,4097,3907,3907,190
60300.0,16,16,False,174,562,40,0,3,4156,3982,3982,174
60360.0,16,16,False,163,539,26,0,0,4224,4061,4061,163
60420.0,16,16,False,171,543,35,2,1,4327,4156,4156,171
60480.0,16,16,False,178,535,26,2,1,4438,4260,4260,178
60540.0,16,16,False,191,552,42,1,0,4536,4345,4345,191
60600.0,16,16,False,181,532,40,0,0,4632,4451,4451,181
60660.0,16,16,False,171,525,40,0,0,4708,4537,4537,171
60720.0,16,16,False,190,535,38,0,1,4821,4631,4631,190
60780.0,16,16,False,179,527,45,0,1,4901,4722,4722,179
60840.0,16,16,False,181,524,41,4,0,4998,4817,4817,181
60900.0,16,16,False,179,534,43,2,2,5078,4899,4899,179
60960.0,16,16,False,174,521,36,1,0,5170,4996,4996,174
61020.0,16,16,False,172,514,50,1,1,5264,5092,5092,172
61080.0,16,16,False,181,528,50,2,0,5338,5157,5157,181
61140.0,16,16,False,182,493,55,1,1,5425,5243,5243,182
61200.0,17,17,False,189,452,31,1,0,1,0,0,189
61260.0,17,17,False,185,564,55,2,2,90,5,5,185
61320.0,17,17,False,179,566,38,2,1,166,50,50,179
61380.0,17,17,False,165,569,59,2,2,243,109,109,165
61440.0,17,17,False,165,564,25,2,2,341,189,189,165
61500.0,17,17,False,174,595,39,2,1,446,279,279,174
61560.0,17,17,False,195,569,32,0,0,568,378,378,195
61620.0,17,17,False,191,579,52,2,0,674,486,486,191
61680.0,17,17,False,208,579,46,2,0,787,581,581,208
61740.0,17,17,False,207,578,71,3,2,883,677,677,207
61800.0,17,17,False,188,590,36,3,2,966,779,779,188
61860.0,17,17,False,175,582,67,1,3,1063,888,888,175
61920.0,17,17,False,183,592,38,2,3,1153,970,970,183
61980.0,17,17,False,185,582,64,1,0,1251,1066,1066,185
62040.0,17,17,False,181,614,64,2,0,1317,1136,1136,181
62100.0,17,17,False,185,601,74,2,2,1405,1220,1220,185
62160.0,17,17,False,178,585,35,0,3,1476,1298,1298,178
62220.0,17,17,False,185,595,68,2,1,1573,1388,1388,185
62280.0,17,17,False,181,572,26,2,1,1669,1488,1488,181
62340.0,17,17,False,181,598,56,2,2,1758,1577,1577,181
62400.0,17,17,False,186,586,41,3,0,1865,1679,1679,186
62460.0,17,17,False,201,589,55,2,1,1984,1783,1783,201
62520.0,17,17,False,184,574,34,0,2,2078,1894,1894,184
62580.0,17,17,False,166,582,55,2,0,2171,2005,2005,166
62640.0,17,17,False,170,594,42,1,3,2260,2090,2090,170
62700.0,17,17,False,188,588,57,1,1,2375,2187,2187,188
62760.0,17,17,False,186,595,36,0,1,2462,2276,2276,186
62820.0,17,17,False,183,584,75,3,2,2564,2381,2381,183
62880.0,17,17,False,166,580,45,1,2,2636,2470,2470,166
62940.0,17,17,False,174,575,50,1,1,2741,2567,2567,174
63000.0,17,17,False,177,582,34,2,2,2832,2655,2655,177
63060.0,17,17,False,176,577,47,3,3,2933,2757,2757,176
63120.0,17,17,False,173,564,40,0,1,3011,2838,2838,173
63180.0,17,17,False,181,554,62,0,3,3125,2944,2944,181
63240.0,17,17,False,162,559,41,1,2,3209,3047,3047,162
63300.0,17,17,False,184,566,61,2,1,3321,3137,3137,184
63360.0,17,17,False,180,555,25,0,1,3396,3216,3216,180
63420.0,17,17,False,185,569,55,4,1,3489,3304,3304,185
63480.0,17,17,False,172,556,25,1,1,3577,3405,3405,172
63540.0,17,17,False,188,537,61,3,0,3699,3511,3511,188
63600.0,17,17,False,166,535,26,0,1,3777,3611,3611,166
63660.0,17,17,False,182,533,57,2,0,3888,3706,3706,182
63720.0,17,17,False,165,524,46,2,1,3973,3808,3808,165
63780.0,17,17,False,170,516,49,1,1,4062,3892,3892,170
63840.0,17,17,False,180,553,50,0,0,4133,3953,3953,180
63900.0,17,17,False,172,519,45,2,2,4213,4041,4041,172
63960.0,17,17,False,164,516,24,1,2,4303,4139,4139,164
64020.0,17,17,False,177,519,55,2,1,4409,4232,4232,177
64080.0,17,17,False,190,522,29,2,0,4511,4321,4321,190
64140.0,17,17,False,184,515,43,1,2,4609,4425,4425,184
64200.0,17,17,False,190,505,38,0,2,4721,4531,4531,190
64260.0,17,17,False,193,511,52,2,1,4838,4645,4645,193
64320.0,17,17,False,170,510,44,2,0,4898,4728,4728,170
64380.0,17,17,False,183,509,57,2,2,5008,4825,4825,183
64440.0,17,17,False,181,504,28,1,0,5093,4912,4912,181
64500.0,17,17,False,194,499,57,1,1,5196,5002,5002,194
64560.0,17,17,False,169,496,30,0,2,5277,5108,5108,169
64620.0,17,17,False,184,487,46,3,0,5387,5203,5203,184
64680.0,17,17,False,185,491,41,1,0,5480,5295,5295,185
64740.0,17,17,False,171,462,42,1,2,5574,5403,5403,171
64800.0,18,18,False,176,443,27,1,2,1,0,0,176
64860.0,18,18,False,192,537,47,2,0,127,16,16,192
64920.0,18,18,False,182,514,24,2,0,226,69,69,182
64980.0,18,18,False,181,493,48,1,2,328,159,159,181
65040.0,18,18,False,176,466,32,2,2,429,259,259,176
65100.0,18,18,False,168,448,39,0,3,527,362,362,168
65160.0,18,18,False,178,457,22,2,1,638,462,462,178
65220.0,18,18,False,159,433,50,0,1,706,547,547,159
65280.0,18,18,False,162,426,19,1,0,793,631,631,162
65340.0,18,18,False,156,426,32,1,0,870,714,714,156
65400.0,18,18,False,153,420,22,4,1,962,809,809,153
65460.0,18,18,False,158,418,31,1,0,1052,894,894,158
65520.0,18,18,False,161,443,22,0,0,1133,972,972,161
65580.0,18,18,False,159,440,32,2,0,1224,1065,1065,159
65640.0,18,18,False,171,401,27,1,2,1333,1162,1162,171
65700.0,18,18,False,169,414,49,3,1,1422,1253,1253,169
65760.0,18,18,False,164,397,16,1,3,1514,1350,1350,164
65820.0,18,18,False,157,385,29,2,3,1602,1445,1445,157
65880.0,18,18,False,177,406,16,1,0,1690,1513,1513,177
65940.0,18,18,False,178,410,33,1,1,1769,1591,1591,178
66000.0,18,18,False,177,412,24,1,1,1856,1679,1679,177
66060.0,18,18,False,167,390,32,1,0,1948,1781,1781,167
66120.0,18,18,False,171,383,26,0,0,2036,1865,1865,171
66180.0,18,18,False,154,373,28,0,0,2113,1959,1959,154
66240.0,18,18,False,151,349,23,1,2,2208,2057,2057,151
66300.0,18,18,False,160,362,33,3,1,2316,2156,2156,160
66360.0,18,18,False,148,342,21,1,2,2411,2263,2263,148
66420.0,18,18,False,155,319,31,4,1,2513,2358,2358,155
66480.0,18,18,False,146,306,20,1,1,2605,2459,2459,146
66540.0,18,18,False,157,325,35,1,0,2709,2552,2552,157
66600.0,18,18,False,161,323,24,5,1,2819,2658,2658,161
66660.0,18,18,False,164,319,33,0,0,2906,2742,2742,164
66720.0,18,18,False,155,300,24,0,1,2996,2841,2841,155
66780.0,18,18,False,162,297,38,6,1,3102,2940,2940,162
66840.0,18,18,False,167,284,25,6,2,3208,3041,3041,167
66900.0,18,18,False,164,288,36,0,3,3305,3141,3141,164
66960.0,18,18,False,186,293,36,5,1,3410,3224,3224,186
67020.0,18,18,False,159,277,42,2,2,3479,3320,3320,159
67080.0,18,18,False,165,259,25,1,0,3591,3426,3426,165
67140.0,18,18,False,146,241,37,0,1,3678,3532,3532,146
67200.0,18,18,False,153,259,40,4,2,3779,3626,3626,153
67260.0,18,18,False,149,246,43,0,1,3868,3719,3719,149
67320.0,18,18,False,157,243,19,0,1,3967,3810,3810,157
67380.0,18,18,False,135,221,40,0,0,4055,3920,3920,135
67440.0,18,18,False,131,209,17,0,2,4143,4012,4012,131
67500.0,18,18,False,128,219,40,4,1,4242,4114,4114,128
67560.0,18,18,False,144,220,20,1,1,4353,4209,4209,144
67620.0,18,18,False,123,199,33,0,1,4425,4302,4302,123
67680.0,18,18,False,113,186,13,0,1,4516,4403,4403,113
67740.0,18,18,False,112,185,29,0,4,4612,4500,4500,112
67800.0,18,18,False,105,191,13,1,2,4703,4598,4598,105
67860.0,18,18,False,102,184,24,7,0,4795,4693,4693,102
67920.0,18,18,False,116,189,13,0,1,4892,4776,4776,116
67980.0,18,18,False,107,180,29,0,1,4980,4873,4873,107
68040.0,18,18,False,91,164,12,0,2,5060,4969,4969,91
68100.0,18,18,False,99,164,21,0,0,5164,5065,5065,99
68160.0,18,18,False,104,170,13,1,2,5251,5147,5147,104
68220.0,18,18,False,123,164,28,0,0,5356,5233,5233,123
68280.0,18,18,False,106,147,11,0,0,5444,5338,5338,106
68340.0,18,18,False,100,133,27,8,0,5532,5432,5432,100
68400.0,19,19,False,91,96,11,1,0,1,0,0,91
68460.0,19,19,False,132,205,37,0,2,117,16,16,132
68520.0,19,19,False,100,173,10,0,1,181,85,85,100
68580.0,19,19,False,60,133,20,0,0,237,177,177,60
68640.0,19,19,False,68,143,8,0,0,315,247,247,68
68700.0,19,19,False,72,145,18,0,1,381,309,309,72
68760.0,19,19,False,65,138,11,0,2,445,380,380,65
68820.0,19,19,False,73,146,17,0,0,517,444,444,73
68880.0,19,19,False,96,169,11,0,0,605,509,509,96
68940.0,19,19,False,86,159,21,0,1,661,575,575,86
69000.0,19,19,False,70,143,9,0,0,717,647,647,70
69060.0,19,19,False,64,137,16,0,0,781,717,717,64
69120.0,19,19,False,69,142,9,0,2,853,784,784,69
69180.0,19,19,False,68,141,18,8,0,925,857,857,68
69240.0,19,19,False,58,131,8,0,0,981,923,923,58
69300.0,19,19,False,68,141,17,0,2,1053,985,985,68
69360.0,19,19,False,84,157,13,0,0,1133,1049,1049,84
69420.0,19,19,False,85,158,24,0,0,1205,1120,1120,85
69480.0,19,19,False,82,155,9,0,0,1269,1187,1187,82
69540.0,19,19,False,70,151,15,4,0,1333,1263,1263,70
69600.0,19,19,False,65,138,9,0,1,1389,1324,1324,65
69660.0,19,19,False,64,137,18,0,0,1453,1389,1389,64
69720.0,19,19,False,58,131,10,0,0,1517,1459,1459,58
69780.0,19,19,False,87,161,19,0,0,1612,1525,1525,87
69840.0,19,19,False,86,159,12,0,0,1677,1591,1591,86
69900.0,19,19,False,68,141,24,0,2,1733,1665,1665,68
69960.0,19,19,False,79,153,11,7,0,1812,1733,1733,79
70020.0,19,19,False,88,161,19,0,0,1885,1797,1797,88
70080.0,19,19,False,79,152,11,0,1,1941,1862,1862,79
70140.0,19,19,False,67,156,20,8,0,1997,1930,1930,67
70200.0,19,19,False,72,145,10,8,0,2069,1997,1997,72
70260.0,19,19,False,79,152,23,0,1,2141,2062,2062,79
70320.0,19,19,False,76,149,11,8,0,2213,2137,2137,76
70380.0,19,19,False,68,141,20,0,0,2277,2209,2209,68
70440.0,19,19,False,72,145,9,0,0,2349,2277,2277,72
70500.0,19,19,False,63,136,15,0,2,2413,2350,2350,63
70560.0,19,19,False,64,137,7,0,0,2477,2413,2413,64
70620.0,19,19,False,80,145,22,0,0,2549,2469,2469,80
70680.0,19,19,False,100,173,13,5,0,2637,2537,2537,100
70740.0,19,19,False,88,153,26,0,0,2693,2605,2605,88
70800.0,19,19,False,78,143,9,0,2,2757,2679,2679,78
70860.0,19,19,False,61,126,17,0,0,2821,2760,2760,61
70920.0,19,19,False,68,133,10,0,0,2893,2825,2825,68
70980.0,19,19,False,72,137,16,0,0,2965,2893,2893,72
71040.0,19,19,False,60,125,9,0,0,3021,2961,2961,60
71100.0,19,19,False,75,140,17,0,0,3101,3026,3026,75
71160.0,19,19,False,88,153,13,0,0,3181,3093,3093,88
71220.0,19,19,False,77,142,21,0,0,3237,3160,3160,77
71280.0,19,19,False,74,145,10,4,0,3303,3229,3229,74
71340.0,19,19,False,80,145,19,0,0,3373,3293,3293,80
71400.0,19,19,False,68,133,11,0,0,3429,3361,3361,68
71460.0,19,19,False,57,122,18,0,1,3493,3436,3436,57
71520.0,19,19,False,64,129,7,0,0,3565,3501,3501,64
71580.0,19,19,False,68,133,18,0,0,3629,3561,3561,68
71640.0,19,19,False,82,131,12,0,0,3717,3635,3635,82
71700.0,19,19,False,79,128,25,0,0,3781,3702,3702,79
71760.0,19,19,False,79,128,9,0,0,3853,3774,3774,79
71820.0,19,19,False,71,120,15,0,1,3917,3846,3846,71
71880.0,19,19,False,64,121,9,3,0,3973,3909,3909,64
71940.0,19,19,False,72,113,19,0,0,4037,3965,3965,72
72000.0,20,20,False,73,74,10,0,0,0,0,0,73
72060.0,20,20,False,109,182,34,8,0,104,19,19,109
72120.0,20,20,False,84,161,7,0,0,156,76,76,84
72180.0,20,20,False,72,145,17,0,1,216,144,144,72
72240.0,20,20,False,55,128,6,0,0,256,201,201,55
72300.0,20,20,False,59,132,15,0,4,312,253,253,59
72360.0,20,20,False,62,135,7,0,0,368,306,306,62
72420.0,20,20,False,73,146,14,0,3,432,359,359,73
72480.0,20,20,False,60,133,7,0,0,472,412,412,60
72540.0,20,20,False,64,137,16,0,0,528,464,464,64
72600.0,20,20,False,76,149,11,0,0,600,524,524,76
72660.0,20,20,False,62,135,19,0,2,640,578,578,62
72720.0,20,20,False,53,126,8,0,2,696,643,643,53
72780.0,20,20,False,58,131,16,0,0,752,694,694,58
72840.0,20,20,False,64,137,10,0,0,816,752,752,64
72900.0,20,20,False,56,129,16,0,0,856,800,800,56
72960.0,20,20,False,54,127,9,0,0,912,858,858,54
73020.0,20,20,False,52,125,13,0,0,968,916,916,52
73080.0,20,20,False,54,127,8,2,0,1024,970,970,54
73140.0,20,20,False,64,137,15,0,0,1080,1016,1016,64
73200.0,20,20,False,72,145,9,0,0,1144,1072,1072,72
73260.0,20,20,False,76,149,21,0,0,1200,1124,1124,76
73320.0,20,20,False,51,124,6,0,0,1240,1189,1189,51
73380.0,20,20,False,48,121,11,0,0,1296,1248,1248,48
73440.0,20,20,False,48,121,9,0,0,1352,1304,1304,48
73500.0,20,20,False,56,129,10,0,0,1408,1352,1352,56
73560.0,20,20,False,48,121,8,0,0,1448,1400,1400,48
73620.0,20,20,False,60,133,16,0,0,1512,1452,1452,60
73680.0,20,20,False,58,131,9,0,1,1568,1510,1510,58
73740.0,20,20,False,61,145,17,5,0,1629,1568,1568,61
73800.0,20,20,False,60,133,8,0,0,1680,1620,1620,60
73860.0,20,20,False,56,129,15,0,0,1736,1680,1680,56
73920.0,20,20,False,56,129,8,0,1,1792,1736,1736,56
73980.0,20,20,False,44,117,13,8,0,1832,1788,1788,44
74040.0,20,20,False,56,129,9,0,1,1896,1840,1840,56
74100.0,20,20,False,56,129,17,8,0,1952,1896,1896,56
74160.0,20,20,False,56,129,5,0,0,2008,1952,1952,56
74220.0,20,20,False,48,121,13,8,0,2048,2000,2000,48
74280.0,20,20,False,80,153,13,8,0,2128,2048,2048,80
74340.0,20,20,False,69,142,20,0,0,2176,2107,2107,69
74400.0,20,20,False,60,133,7,0,0,2232,2172,2172,60
74460.0,20,20,False,56,129,14,0,0,2280,2224,2224,56
74520.0,20,20,False,64,137,7,0,1,2344,2280,2280,64
74580.0,20,20,False,64,137,11,0,0,2400,2336,2336,64
74640.0,20,20,False,54,127,6,0,1,2440,2386,2386,54
74700.0,20,20,False,57,130,12,0,0,2496,2439,2439,57
74760.0,20,20,False,70,135,9,0,0,2560,2490,2490,70
74820.0,20,20,False,87,157,16,3,0,2635,2548,2548,87
74880.0,20,20,False,75,140,9,0,4,2680,2605,2605,75
74940.0,20,20,False,66,131,20,0,0,2736,2670,2670,66
75000.0,20,20,False,64,129,7,0,2,2792,2728,2728,64
75060.0,20,20,False,44,109,12,0,0,2832,2788,2788,44
75120.0,20,20,False,52,117,7,0,0,2888,2836,2836,52
75180.0,20,20,False,55,120,16,0,0,2944,2889,2889,55
75240.0,20,20,False,68,133,9,0,0,3008,2940,2940,68
75300.0,20,20,False,51,116,14,0,0,3048,2997,2997,51
75360.0,20,20,False,53,118,6,0,0,3104,3051,3051,53
75420.0,20,20,False,69,118,19,0,0,3176,3107,3107,69
75480.0,20,20,False,67,117,4,1,0,3231,3164,3164,67
75540.0,20,20,False,48,89,12,0,0,3272,3224,3224,48
75600.0,21,21,False,60,61,7,0,0,0,0,0,60
75660.0,21,21,False,84,157,28,0,0,88,16,16,84
75720.0,21,21,False,80,153,9,8,0,144,64,64,80
75780.0,21,21,False,52,125,17,8,0,184,132,132,52
75840.0,21,21,False,45,118,6,0,0,232,187,187,45
75900.0,21,21,False,56,129,10,0,0,288,232,232,56
75960.0,21,21,False,44,117,5,0,0,320,276,276,44
76020.0,21,21,False,58,131,12,0,0,376,318,318,58
76080.0,21,21,False,62,138,8,5,4,429,367,367,62
76140.0,21,21,False,52,125,14,8,0,464,412,412,52
76200.0,21,21,False,51,124,8,0,0,512,461,461,51
76260.0,21,21,False,49,122,9,0,0,560,511,511,49
76320.0,21,21,False,60,133,9,0,2,616,556,556,60
76380.0,21,21,False,60,133,16,0,0,664,604,604,60
76440.0,21,21,False,45,118,5,0,0,704,659,659,45
76500.0,21,21,False,40,113,10,0,0,752,712,712,40
76560.0,21,21,False,63,136,6,0,0,816,753,753,63
76620.0,21,21,False,52,125,13,0,0,848,796,796,52
76680.0,21,21,False,56,133,7,4,0,900,844,844,56
76740.0,21,21,False,36,109,10,0,0,928,892,892,36
76800.0,21,21,False,40,113,7,0,0,976,936,936,40
76860.0,21,21,False,52,125,14,0,0,1032,980,980,52
76920.0,21,21,False,49,122,8,0,0,1080,1031,1031,49
76980.0,21,21,False,66,139,20,0,0,1144,1078,1078,66
77040.0,21,21,False,62,135,8,0,0,1192,1130,1130,62
77100.0,21,21,False,48,121,13,0,1,1232,1184,1184,48
77160.0,21,21,False,52,125,8,0,0,1280,1228,1228,52
77220.0,21,21,False,48,121,12,8,0,1320,1272,1272,48
77280.0,21,21,False,44,117,7,0,0,1360,1316,1316,44
77340.0,21,21,False,47,120,14,0,0,1408,1361,1361,47
77400.0,21,21,False,36,109,5,0,0,1448,1412,1412,36
77460.0,21,21,False,48,121,15,0,0,1504,1456,1456,48
77520.0,21,21,False,56,129,6,0,0,1560,1504,1504,56
77580.0,21,21,False,52,125,17,0,0,1608,1556,1556,52
77640.0,21,21,False,56,129,7,0,0,1664,1608,1608,56
77700.0,21,21,False,60,133,14,2,0,1712,1652,1652,60
77760.0,21,21,False,59,133,8,7,0,1759,1700,1700,59
77820.0,21,21,False,56,129,17,8,2,1800,1744,1744,56
77880.0,21,21,False,39,112,4,0,0,1832,1793,1793,39
77940.0,21,21,False,56,129,14,0,0,1896,1840,1840,56
78000.0,21,21,False,56,129,7,0,0,1944,1888,1888,56
78060.0,21,21,False,45,118,11,0,0,1984,1939,1939,45
78120.0,21,21,False,43,116,6,0,1,2032,1989,1989,43
78180.0,21,21,False,52,125,7,0,2,2088,2036,2036,52
78240.0,21,21,False,64,137,8,0,0,2136,2072,2072,64
78300.0,21,21,False,68,141,17,0,0,2192,2124,2124,68
78360.0,21,21,False,56,129,7,8,2,2232,2176,2176,56
78420.0,21,21,False,48,121,13,0,0,2272,2224,2224,48
78480.0,21,21,False,56,129,8,0,1,2328,2272,2272,56
78540.0,21,21,False,34,107,9,0,0,2360,2326,2326,34
78600.0,21,21,False,44,117,8,0,0,2416,2372,2372,44
78660.0,21,21,False,48,121,8,0,0,2464,2416,2416,48
78720.0,21,21,False,44,117,8,0,0,2504,2460,2460,44
78780.0,21,21,False,57,122,18,0,1,2560,2503,2503,57
78840.0,21,21,False,68,133,7,8,0,2616,2548,2548,68
78900.0,21,21,False,76,117,22,0,0,2672,2596,2596,76
78960.0,21,21,False,58,99,8,0,2,2712,2654,2654,58
79020.0,21,21,False,40,81,12,0,0,2752,2712,2712,40
79080.0,21,21,False,40,81,6,0,0,2800,2760,2760,40
79140.0,21,21,False,52,69,12,0,0,2856,2804,2804,52
79200.0,22,22,False,38,39,5,0,0,0,0,0,38
79260.0,22,22,False,78,143,25,0,0,88,16,16,78
79320.0,22,22,False,52,117,3,0,0,112,60,60,52
79380.0,22,22,False,36,101,11,0,0,144,108,108,36
79440.0,22,22,False,32,97,4,0,0,176,144,144,32
79500.0,22,22,False,30,95,9,0,1,216,186,186,30
79560.0,22,22,False,20,85,2,0,0,240,220,220,20
79620.0,22,22,False,43,108,10,0,0,288,245,245,43
79680.0,22,22,False,32,97,4,0,0,312,280,280,32
79740.0,22,22,False,32,97,6,0,0,344,312,312,32
79800.0,22,22,False,32,97,5,0,0,376,344,344,32
79860.0,22,22,False,53,121,11,5,0,429,376,376,53
79920.0,22,22,False,36,101,5,0,0,448,412,412,36
79980.0,22,22,False,32,97,9,0,0,480,448,448,32
80040.0,22,22,False,40,105,6,0,0,520,480,480,40
80100.0,22,22,False,36,101,7,0,0,552,516,516,36
80160.0,22,22,False,56,121,8,0,0,608,552,552,56
80220.0,22,22,False,36,101,12,0,0,624,588,588,36
80280.0,22,22,False,38,103,6,0,0,664,626,626,38
80340.0,22,22,False,32,97,8,0,0,696,664,664,32
80400.0,22,22,False,35,100,4,0,0,728,693,693,35
80460.0,22,22,False,29,94,7,0,0,760,731,731,29
80520.0,22,22,False,52,117,6,0,0,816,764,764,52
80580.0,22,22,False,40,105,13,0,0,832,792,792,40
80640.0,22,22,False,28,93,4,0,0,856,828,828,28
80700.0,22,22,False,41,106,11,0,1,904,863,863,41
80760.0,22,22,False,28,93,3,0,0,928,900,900,28
80820.0,22,22,False,36,101,9,0,0,968,932,932,36
80880.0,22,22,False,36,101,3,0,0,1000,964,964,36
80940.0,22,22,False,42,107,12,0,0,1032,990,990,42
81000.0,22,22,False,42,107,3,0,1,1072,1030,1030,42
81060.0,22,22,False,56,121,12,4,0,1120,1064,1064,56
81120.0,22,22,False,53,118,5,0,0,1152,1099,1099,53
81180.0,22,22,False,48,113,10,0,0,1192,1144,1144,48
81240.0,22,22,False,28,93,4,0,0,1208,1180,1180,28
81300.0,22,22,False,30,95,10,0,2,1240,1210,1210,30
81360.0,22,22,False,36,101,5,0,1,1288,1252,1252,36
81420.0,22,22,False,20,85,4,0,0,1304,1284,1284,20
81480.0,22,22,False,40,105,7,0,0,1352,1312,1312,40
81540.0,22,22,False,28,93,9,0,1,1376,1348,1348,28
81600.0,22,22,False,25,90,4,0,2,1408,1383,1383,25
81660.0,22,22,False,32,97,8,0,0,1448,1416,1416,32
81720.0,22,22,False,44,109,5,0,0,1488,1444,1444,44
81780.0,22,22,False,28,93,9,0,0,1512,1484,1484,28
81840.0,22,22,False,48,113,7,0,0,1560,1512,1512,48
81900.0,22,22,False,53,118,12,0,1,1600,1547,1547,53
81960.0,22,22,False,38,119,6,8,0,1624,1586,1586,38
82020.0,22,22,False,49,114,15,0,0,1672,1623,1623,49
82080.0,22,22,False,33,98,3,0,0,1696,1663,1663,33
82140.0,22,22,False,32,97,8,0,0,1728,1696,1696,32
82200.0,22,22,False,32,97,4,0,0,1760,1728,1728,32
82260.0,22,22,False,32,97,10,8,0,1800,1768,1768,32
82320.0,22,22,False,24,89,3,0,0,1824,1800,1800,24
82380.0,22,22,False,50,107,12,0,0,1880,1830,1830,50
82440.0,22,22,False,32,89,3,0,0,1896,1864,1864,32
82500.0,22,22,False,40,97,9,0,0,1936,1896,1896,40
82560.0,22,22,False,29,86,4,0,0,1968,1939,1939,29
82620.0,22,22,False,40,97,6,0,0,2008,1968,1968,40
82680.0,22,22,False,36,93,6,0,0,2032,1996,1996,36
82740.0,22,22,False,36,77,6,0,0,2064,2028,2028,36
82800.0,23,23,False,52,53,8,0,0,0,0,0,52
82860.0,23,23,False,95,159,35,0,0,80,12,12,95
82920.0,23,23,False,47,111,1,0,0,88,48,48,47
82980.0,23,23,False,24,88,6,0,0,112,88,88,24
83040.0,23,23,False,24,88,4,0,0,136,112,112,24
83100.0,23,23,False,24,88,4,2,0,160,136,136,24
83160.0,23,23,False,24,88,4,0,0,176,152,152,24
83220.0,23,23,False,21,93,6,8,0,192,171,171,21
83280.0,23,23,False,28,92,6,8,0,224,196,196,28
83340.0,23,23,False,16,80,4,0,0,232,216,216,16
83400.0,23,23,False,24,88,1,0,0,256,232,232,24
83460.0,23,23,False,36,100,9,0,0,288,252,252,36
83520.0,23,23,False,18,82,2,0,2,296,278,278,18
83580.0,23,23,False,8,72,2,0,0,312,304,304,8
83640.0,23,23,False,26,92,2,2,0,342,316,316,26
83700.0,23,23,False,36,100,8,0,0,368,332,332,36
83760.0,23,23,False,24,88,2,0,0,384,360,360,24
83820.0,23,23,False,24,88,5,0,0,400,376,376,24
83880.0,23,23,False,27,91,4,0,0,432,405,405,27
83940.0,23,23,False,16,80,3,0,0,448,432,432,16
84000.0,23,23,False,21,85,4,0,1,472,451,451,21
84060.0,23,23,False,28,92,5,0,0,496,468,468,28
84120.0,23,23,False,28,92,4,0,0,512,484,484,28
84180.0,23,23,False,16,80,6,0,0,528,512,512,16
84240.0,23,23,False,28,92,3,0,0,560,532,532,28
84300.0,23,23,False,52,116,16,0,0,600,548,548,52
84360.0,23,23,False,25,89,1,0,0,608,583,583,25
84420.0,23,23,False,16,80,4,0,0,624,608,608,16
84480.0,23,23,False,29,93,3,0,0,656,627,627,29
84540.0,23,23,False,24,88,7,8,0,672,648,648,24
84600.0,23,23,False,28,92,4,0,0,696,668,668,28
84660.0,23,23,False,12,76,5,0,0,704,692,692,12
84720.0,23,23,False,24,88,3,0,0,736,712,712,24
84780.0,23,23,False,20,84,5,0,0,752,732,732,20
84840.0,23,23,False,12,76,2,0,0,768,756,756,12
84900.0,23,23,False,44,108,6,0,0,816,772,772,44
84960.0,23,23,False,24,88,3,0,0,824,800,800,24
85020.0,23,23,False,24,88,3,0,0,848,824,824,24
85080.0,23,23,False,16,80,3,0,0,856,840,840,16
85140.0,23,23,False,20,84,7,0,0,880,860,860,20
85200.0,23,23,False,28,92,3,0,0,912,884,884,28
85260.0,23,23,False,12,76,4,0,0,920,908,908,12
85320.0,23,23,False,28,92,1,0,0,952,924,924,28
85380.0,23,23,False,28,92,7,0,0,968,940,940,28
85440.0,23,23,False,12,76,1,0,0,976,964,964,12
85500.0,23,23,False,24,88,5,0,0,1008,984,984,24
85560.0,23,23,False,28,92,4,0,0,1032,1004,1004,28
85620.0,23,23,False,17,81,4,0,0,1048,1031,1031,17
85680.0,23,23,False,28,76,5,0,0,1080,1052,1052,28
85740.0,23,23,False,36,84,11,0,0,1104,1068,1068,36
85800.0,23,23,False,32,80,5,0,0,1128,1096,1096,32
85860.0,23,23,False,28,68,9,0,0,1152,1124,1124,28
85920.0,23,23,False,17,57,2,0,0,1168,1151,1151,17
85980.0,23,23,False,24,64,5,0,0,1200,1176,1176,24
86040.0,23,23,False,15,55,2,0,1,1208,1193,1193,15
86100.0,23,23,False,16,56,5,0,0,1232,1216,1216,16
86160.0,23,23,False,32,72,3,0,0,1264,1232,1232,32
86220.0,23,23,False,20,60,6,0,1,1280,1260,1260,20
86280.0,23,23,False,12,52,1,0,0,1296,1284,1284,12
86340.0,23,23,False,12,52,2,0,0,1304,1292,1292,12
86400.0,24,23,True,32,32,5,0,0,1344,1312,1312,32
86460.0,24,23,True,8,8,4,0,0,1344,1336,1336,8
