route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r243,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0A0 A0_1,straight left right right straight,3,5,0.0,0.0
r244,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0C0 C0_1,straight left right left straight,3,5,0.0,0.0
r245,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0_0,straight left right straight,2,4,0.0,0.0
r246,-A2_0,-A2_0 A2A1 A1B1 B1B2 B2C2 C2_1,straight left left right straight,3,5,0.0,0.0
r247,-A2_0,-A2_0 A2A1 A1B1 B1B2 B2_0,straight left left straight,2,4,0.0,0.0
r248,-A2_0,-A2_0 A2A1 A1A0 A0_1,straight straight right,1,3,0.0,0.0
r249,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0_1,straight straight left straight straight,1,5,0.0,0.0
r250,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0_0,straight straight left straight right,2,5,0.0,0.0
r251,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1_1,straight straight left straight left right,3,6,0.0,0.0
r252,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_1,straight straight left straight left straight right,3,7,0.0,0.0
r253,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,straight straight left straight left straight straight,2,7,0.0,0.0
r254,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0_0,straight straight left right,2,4,0.0,0.0
r255,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1C1 C1_1,straight straight left left right straight,3,6,0.0,0.0
r256,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1B2 B2C2 C2_1,straight straight left left straight right straight,3,7,0.0,0.0
r257,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1B2 B2_0,straight straight left left straight straight,2,6,0.0,0.0
r258,-A2_0,-A2_0 A2A1 A1A0 A0_0,straight straight straight,0,3,1.0,1.0
r259,-B2_0,-B2_0 B2A2 A2_1,right straight,1,2,0.0,0.0
r260,-B2_0,-B2_0 B2A2 A2A1 A1_1,right left right,3,3,0.0,0.0
r261,-B2_0,-B2_0 B2A2 A2A1 A1B1 B1C1 C1_1,right left left straight straight,3,5,0.0,0.0
r262,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0_1,right left straight right,3,4,0.0,0.0
r263,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,right left straight left straight straight,3,6,0.0,0.0
r264,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0_0,right left straight straight,2,4,0.0,0.0
r265,-B2_0,-B2_0 B2A2 A2_0,right right,2,2,0.0,0.0
r266,-B2_0,-B2_0 B2C2 C2_1,left straight,1,2,0.0,0.0
r267,-B2_0,-B2_0 B2C2 C2C1 C1B1 B1A1 A1_1,left right right straight straight,3,5,0.0,0.0
r268,-B2_0,-B2_0 B2C2 C2C1 C1_1,left right left,3,3,0.0,0.0
r269,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,left right straight right straight straight,3,6,0.0,0.0
r270,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0_1,left right straight left,3,4,0.0,0.0
r271,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0_0,left right straight straight,2,4,0.0,0.0
r272,-B2_0,-B2_0 B2C2 C2_0,left left,2,2,0.0,0.0
r273,-B2_0,-B2_0 B2B1 B1A1 A1_1,straight right straight,1,3,0.0,0.0
r274,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0_1,straight right left right,3,4,0.0,0.0
r275,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight right left left straight straight,3,6,0.0,0.0
r276,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0_0,straight right left straight,2,4,0.0,0.0
r277,-B2_0,-B2_0 B2B1 B1A1 A1A2 A2_1,straight right right left,3,4,0.0,0.0
r278,-B2_0,-B2_0 B2B1 B1A1 A1A2 A2_0,straight right right straight,2,4,0.0,0.0
r279,-B2_0,-B2_0 B2B1 B1C1 C1_1,straight left straight,1,3,0.0,0.0
r280,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight left right right straight straight,3,6,0.0,0.0
r281,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0_1,straight left right left,3,4,0.0,0.0
r282,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0_0,straight left right straight,2,4,0.0,0.0
r283,-B2_0,-B2_0 B2B1 B1C1 C1C2 C2_1,straight left left right,3,4,0.0,0.0
r284,-B2_0,-B2_0 B2B1 B1C1 C1C2 C2_0,straight left left straight,2,4,0.0,0.0
r285,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0_1,straight straight right straight,1,4,0.0,0.0
r286,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0_0,straight straight right left,2,4,0.0,0.0
r287,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1_1,straight straight right right left,3,5,0.0,0.0
r288,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1A2 A2_1,straight straight right right straight left,3,6,0.0,0.0
r289,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight straight right right straight straight,2,6,0.0,0.0
r290,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0_1,straight straight left straight,1,4,0.0,0.0
r291,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0_0,straight straight left right,2,4,0.0,0.0
r292,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1_1,straight straight left left right,3,5,0.0,0.0
r293,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1C2 C2_1,straight straight left left straight right,3,6,0.0,0.0
r294,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight straight left left straight straight,2,6,0.0,0.0
r295,-B2_0,-B2_0 B2B1 B1B0 B0_0,straight straight straight,0,3,1.0,1.0
r296,-C2_0,-C2_0 C2B2 B2A2 A2_1,right straight straight,1,3,0.0,0.0
r297,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1_1,right straight left right,3,4,0.0,0.0
r298,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1B1 B1C1 C1_1,right straight left left straight straight,3,6,0.0,0.0
r299,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0_1,right straight left straight right,3,5,0.0,0.0
r300,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,right straight left straight left straight straight,3,7,0.0,0.0
r301,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0_0,right straight left straight straight,2,5,0.0,0.0
r302,-C2_0,-C2_0 C2B2 B2A2 A2_0,right straight right,2,3,0.0,0.0
r303,-C2_0,-C2_0 C2B2 B2B1 B1A1 A1_1,right left right straight,3,4,0.0,0.0
r304,-C2_0,-C2_0 C2B2 B2B1 B1C1 C1_1,right left left straight,3,4,0.0,0.0
r305,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0A0 A0_1,right left straight right straight,3,5,0.0,0.0
r306,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0C0 C0_1,right left straight left straight,3,5,0.0,0.0
r307,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0_0,right left straight straight,2,4,0.0,0.0
r308,-C2_0,-C2_0 C2B2 B2_0,right right,2,2,0.0,0.0
r309,-C2_0,-C2_0 C2_1,left,1,1,0.0,0.0
r310,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1_1,straight right straight straight,1,4,0.0,0.0
r311,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0_1,straight right straight left right,3,5,0.0,0.0
r312,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight right straight left left straight straight,3,7,0.0,0.0
r313,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0_0,straight right straight left straight,2,5,0.0,0.0
r314,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A2 A2_1,straight right straight right left,3,5,0.0,0.0
r315,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A2 A2_0,straight right straight right straight,2,5,0.0,0.0
r316,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0A0 A0_1,straight right left right straight,3,5,0.0,0.0
r317,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0C0 C0_1,straight right left left straight,3,5,0.0,0.0
r318,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0_0,straight right left straight,2,4,0.0,0.0
r319,-C2_0,-C2_0 C2C1 C1B1 B1B2 B2A2 A2_1,straight right right left straight,3,5,0.0,0.0
r320,-C2_0,-C2_0 C2C1 C1B1 B1B2 B2_0,straight right right straight,2,4,0.0,0.0
r321,-C2_0,-C2_0 C2C1 C1_1,straight left,1,2,0.0,0.0
r322,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0_1,straight straight right straight straight,1,5,0.0,0.0
r323,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0_0,straight straight right straight left,2,5,0.0,0.0
r324,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1_1,straight straight right straight right left,3,6,0.0,0.0
r325,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_1,straight straight right straight right straight left,3,7,0.0,0.0
r326,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,straight straight right straight right straight straight,2,7,0.0,0.0
r327,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0_0,straight straight right left,2,4,0.0,0.0
r328,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1A1 A1_1,straight straight right right left straight,3,6,0.0,0.0
r329,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1B2 B2A2 A2_1,straight straight right right straight left straight,3,7,0.0,0.0
r330,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,straight straight right right straight straight,2,6,0.0,0.0
r331,-C2_0,-C2_0 C2C1 C1C0 C0_1,straight straight left,1,3,0.0,0.0
r332,-C2_0,-C2_0 C2C1 C1C0 C0_0,straight straight straight,0,3,1.0,1.0
r333,-C0_1,-C0_1 C0B0 B0A0 A0_1,straight straight straight,0,3,1.0,1.0
r334,-C0_1,-C0_1 C0B0 B0A0 A0_0,straight straight left,1,3,0.0,0.0
r335,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1_1,straight straight right left,2,4,0.0,0.0
r336,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1C1 C1_1,straight straight right right straight straight,2,6,0.0,0.0
r337,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1C1 C1C2 C2_0,straight straight right right straight left straight,3,7,0.0,0.0
r338,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1B2 B2_0,straight straight right right left straight,3,6,0.0,0.0
r339,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2_1,straight straight right straight left,2,5,0.0,0.0
r340,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,straight straight right straight right straight straight,2,7,0.0,0.0
r341,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_0,straight straight right straight right straight left,3,7,0.0,0.0
r342,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2_0,straight straight right straight right left,3,6,0.0,0.0
r343,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2_0,straight straight right straight straight,1,5,0.0,0.0
r344,-C0_1,-C0_1 C0B0 B0_0,straight left,1,2,0.0,0.0
r345,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1_1,straight right left straight,2,4,0.0,0.0
r346,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1A0 A0_0,straight right left left straight,3,5,0.0,0.0
r347,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1A2 A2_0,straight right left right straight,3,5,0.0,0.0
r348,-C0_1,-C0_1 C0B0 B0B1 B1C1 C1_1,straight right right straight,2,4,0.0,0.0
r349,-C0_1,-C0_1 C0B0 B0B1 B1C1 C1C2 C2_0,straight right right left straight,3,5,0.0,0.0
r350,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2_1,straight right straight left straight,2,5,0.0,0.0
r351,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight right straight left left straight straight,3,7,0.0,0.0
r352,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2_0,straight right straight left right,3,5,0.0,0.0
r353,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2C2 C2_1,straight right straight right straight,2,5,0.0,0.0
r354,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2C2 C2_0,straight right straight right left,3,5,0.0,0.0
r355,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2_0,straight right straight straight,1,4,0.0,0.0
r356,-C0_1,-C0_1 C0_0,left,1,1,0.0,0.0
r357,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1_1,right left straight straight,2,4,0.0,0.0
r358,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1A0 A0_0,right left straight left straight,3,5,0.0,0.0
r359,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1A2 A2_0,right left straight right straight,3,5,0.0,0.0
r360,-C0_1,-C0_1 C0C1 C1B1 B1B0 B0_0,right left left straight,3,4,0.0,0.0
r361,-C0_1,-C0_1 C0C1 C1B1 B1B2 B2_0,right left right straight,3,4,0.0,0.0
r362,-C0_1,-C0_1 C0C1 C1_1,right right,2,2,0.0,0.0
r363,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2_1,right straight left straight straight,2,5,0.0,0.0
r364,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,right straight left straight left straight straight,3,7,0.0,0.0
r365,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2_0,right straight left straight right,3,5,0.0,0.0
r366,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2B1 B1B0 B0_0,right straight left left straight straight,3,6,0.0,0.0
r367,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2_0,right straight left right,3,4,0.0,0.0
r368,-C0_1,-C0_1 C0C1 C1C2 C2_1,right straight right,2,3,0.0,0.0
r369,-C0_1,-C0_1 C0C1 C1C2 C2_0,right straight straight,1,3,0.0,0.0
r370,-C1_1,-C1_1 C1B1 B1A1 A1_1,straight straight straight,0,3,1.0,1.0
r371,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0_1,straight straight left right,2,4,0.0,0.0
r372,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight straight left left straight straight,2,6,0.0,0.0
r373,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_0,straight straight left left straight right,3,6,0.0,0.0
r374,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0_0,straight straight left left right,3,5,0.0,0.0
r375,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0_0,straight straight left straight,1,4,0.0,0.0
r376,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2_1,straight straight right left,2,4,0.0,0.0
r377,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight straight right right straight straight,2,6,0.0,0.0
r378,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_0,straight straight right right straight left,3,6,0.0,0.0
r379,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2_0,straight straight right right left,3,5,0.0,0.0
r380,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2_0,straight straight right straight,1,4,0.0,0.0
r381,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0_1,straight left right straight,2,4,0.0,0.0
r382,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0_0,straight left right left,3,4,0.0,0.0
r383,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left right right straight straight,3,6,0.0,0.0
r384,-C1_1,-C1_1 C1B1 B1B0 B0C0 C0_1,straight left left straight,2,4,0.0,0.0
r385,-C1_1,-C1_1 C1B1 B1B0 B0C0 C0_0,straight left left right,3,4,0.0,0.0
r386,-C1_1,-C1_1 C1B1 B1B0 B0_0,straight left straight,1,3,0.0,0.0
r387,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2_1,straight right left straight,2,4,0.0,0.0
r388,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight right left left straight straight,3,6,0.0,0.0
r389,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2_0,straight right left right,3,4,0.0,0.0
r390,-C1_1,-C1_1 C1B1 B1B2 B2C2 C2_1,straight right right straight,2,4,0.0,0.0
r391,-C1_1,-C1_1 C1B1 B1B2 B2C2 C2_0,straight right right left,3,4,0.0,0.0
r392,-C1_1,-C1_1 C1B1 B1B2 B2_0,straight right straight,1,3,0.0,0.0
r393,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0_1,left right straight straight,2,4,0.0,0.0
r394,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0_0,left right straight left,3,4,0.0,0.0
r395,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left right straight right straight straight,3,6,0.0,0.0
r396,-C1_1,-C1_1 C1C0 C0B0 B0_0,left right left,3,3,0.0,0.0
r397,-C1_1,-C1_1 C1C0 C0B0 B0B1 B1B2 B2_0,left right right straight straight,3,5,0.0,0.0
r398,-C1_1,-C1_1 C1C0 C0_1,left left,2,2,0.0,0.0
r399,-C1_1,-C1_1 C1C0 C0_0,left straight,1,2,0.0,0.0
r400,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2_1,right left straight straight,2,4,0.0,0.0
r401,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,right left straight left straight straight,3,6,0.0,0.0
r402,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2_0,right left straight right,3,4,0.0,0.0
r403,-C1_1,-C1_1 C1C2 C2B2 B2B1 B1B0 B0_0,right left left straight straight,3,5,0.0,0.0
r404,-C1_1,-C1_1 C1C2 C2B2 B2_0,right left right,3,3,0.0,0.0
r405,-C1_1,-C1_1 C1C2 C2_1,right right,2,2,0.0,0.0
r406,-C1_1,-C1_1 C1C2 C2_0,right straight,1,2,0.0,0.0
r407,-C2_1,-C2_1 C2B2 B2A2 A2_1,straight straight straight,0,3,1.0,1.0
r408,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1_1,straight straight left right,2,4,0.0,0.0
r409,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1C1 C1_1,straight straight left left straight straight,2,6,0.0,0.0
r410,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1C1 C1C0 C0_0,straight straight left left straight right straight,3,7,0.0,0.0
r411,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1B0 B0_0,straight straight left left right straight,3,6,0.0,0.0
r412,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight right,2,5,0.0,0.0
r413,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,straight straight left straight left straight straight,2,7,0.0,0.0
r414,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_0,straight straight left straight left straight right,3,7,0.0,0.0
r415,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0_0,straight straight left straight left right,3,6,0.0,0.0
r416,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight straight,1,5,0.0,0.0
r417,-C2_1,-C2_1 C2B2 B2A2 A2_0,straight straight right,1,3,0.0,0.0
r418,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1_1,straight left right straight,2,4,0.0,0.0
r419,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A0 A0_0,straight left right left straight,3,5,0.0,0.0
r420,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A2 A2_0,straight left right right straight,3,5,0.0,0.0
r421,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1_1,straight left left straight,2,4,0.0,0.0
r422,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1C0 C0_0,straight left left right straight,3,5,0.0,0.0
r423,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_1,straight left straight right straight,2,5,0.0,0.0
r424,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_0,straight left straight right left,3,5,0.0,0.0
r425,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left straight right right straight straight,3,7,0.0,0.0
r426,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_1,straight left straight left straight,2,5,0.0,0.0
r427,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_0,straight left straight left right,3,5,0.0,0.0
r428,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0_0,straight left straight straight,1,4,0.0,0.0
r429,-C2_1,-C2_1 C2B2 B2_0,straight right,1,2,0.0,0.0
r430,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1_1,left right straight straight,2,4,0.0,0.0
r431,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A0 A0_0,left right straight left straight,3,5,0.0,0.0
r432,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A2 A2_0,left right straight right straight,3,5,0.0,0.0
r433,-C2_1,-C2_1 C2C1 C1B1 B1B0 B0_0,left right left straight,3,4,0.0,0.0
r434,-C2_1,-C2_1 C2C1 C1B1 B1B2 B2_0,left right right straight,3,4,0.0,0.0
r435,-C2_1,-C2_1 C2C1 C1_1,left left,2,2,0.0,0.0
r436,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_1,left straight right straight straight,2,5,0.0,0.0
r437,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_0,left straight right straight left,3,5,0.0,0.0
r438,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight right straight straight,3,7,0.0,0.0
r439,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0_0,left straight right left,3,4,0.0,0.0
r440,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,left straight right right straight straight,3,6,0.0,0.0
r441,-C2_1,-C2_1 C2C1 C1C0 C0_1,left straight left,2,3,0.0,0.0
r442,-C2_1,-C2_1 C2C1 C1C0 C0_0,left straight straight,1,3,0.0,0.0
r443,-C2_1,-C2_1 C2_0,right,1,1,0.0,0.0
