route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r412,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight right,2,5,0.0077175,0.007859757283973413
r413,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,straight straight left straight left straight straight,2,7,0.0037815749999999997,0.0038512810691469714
r414,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_0,straight straight left straight left straight right,3,7,0.0008103375000000001,0.0008252745148172084
r415,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0_0,straight straight left straight left right,3,6,0.0011576250000000002,0.001178963592596012
r416,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight straight,1,5,0.03601499999999999,0.036678867325209245
r417,-C2_1,-C2_1 C2B2 B2A2 A2_0,straight straight right,1,3,0.0735,0.07485483127593726
r418,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1_1,straight left right straight,2,4,0.011025000000000002,0.01122822469139059
r419,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A0 A0_0,straight left right left straight,3,5,0.0016537500000000005,0.0016842337037085888
r420,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A2 A2_0,straight left right right straight,3,5,0.0016537500000000005,0.0016842337037085888
r421,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1_1,straight left left straight,2,4,0.011025000000000002,0.01122822469139059
r422,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1C0 C0_0,straight left left right straight,3,5,0.0016537500000000005,0.0016842337037085888
r423,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_1,straight left straight right straight,2,5,0.0077175,0.007859757283973413
r424,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_0,straight left straight right left,3,5,0.0016537500000000005,0.0016842337037085888
r425,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left straight right right straight straight,3,7,0.0008103375000000001,0.0008252745148172084
r426,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_1,straight left straight left straight,2,5,0.0077175,0.007859757283973413
r427,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_0,straight left straight left right,3,5,0.0016537500000000005,0.0016842337037085888
r428,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0_0,straight left straight straight,1,4,0.051449999999999996,0.05239838189315608
r429,-C2_1,-C2_1 C2B2 B2_0,straight right,1,2,0.10500000000000001,0.10693547325133895
r430,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1_1,left right straight straight,2,4,0.011025000000000002,0.01122822469139059
r431,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A0 A0_0,left right straight left straight,3,5,0.0016537500000000005,0.0016842337037085888
r432,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A2 A2_0,left right straight right straight,3,5,0.0016537500000000005,0.0016842337037085888
r433,-C2_1,-C2_1 C2C1 C1B1 B1B0 B0_0,left right left straight,3,4,0.002362500000000001,0.002406048148155127
r434,-C2_1,-C2_1 C2C1 C1B1 B1B2 B2_0,left right right straight,3,4,0.002362500000000001,0.002406048148155127
r435,-C2_1,-C2_1 C2C1 C1_1,left left,2,2,0.022500000000000006,0.022914744268144063
r436,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_1,left straight right straight straight,2,5,0.0077175,0.007859757283973413
r437,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_0,left straight right straight left,3,5,0.0016537500000000005,0.0016842337037085888
r438,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight right straight straight,3,7,0.0008103375000000001,0.0008252745148172084
r439,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0_0,left straight right left,3,4,0.002362500000000001,0.002406048148155127
r440,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,left straight right right straight straight,3,6,0.0011576250000000002,0.001178963592596012
r441,-C2_1,-C2_1 C2C1 C1C0 C0_1,left straight left,2,3,0.015750000000000004,0.016040320987700845
r442,-C2_1,-C2_1 C2C1 C1C0 C0_0,left straight straight,1,3,0.0735,0.07485483127593726
r443,-C2_1,-C2_1 C2_0,right,1,1,0.15000000000000002,0.15276496178762708
