route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r417,-C2_1,-C2_1 C2B2 B2A2 A2_0,straight straight right,1,3,0.0315,0.037081750957901095
r418,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1_1,straight left right straight,2,4,0.011024999999999998,0.01297861283526538
r419,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A0 A0_0,straight left right left straight,3,5,0.0038587499999999993,0.004542514492342884
r420,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A2 A2_0,straight left right right straight,3,5,0.0038587499999999993,0.004542514492342884
r421,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1_1,straight left left straight,2,4,0.011024999999999998,0.01297861283526538
r422,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1C0 C0_0,straight left left right straight,3,5,0.0038587499999999993,0.004542514492342884
r423,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_1,straight left straight right straight,2,5,0.0033075,0.003893583850579615
r424,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_0,straight left straight right left,3,5,0.0038587499999999998,0.004542514492342884
r425,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left straight right right straight straight,3,7,0.00034728749999999995,0.0004088263043108595
r426,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_1,straight left straight left straight,2,5,0.0033075,0.003893583850579615
r427,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_0,straight left straight left right,3,5,0.0038587499999999998,0.004542514492342884
r428,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0_0,straight left straight straight,1,4,0.00945,0.011124525287370329
r429,-C2_1,-C2_1 C2B2 B2_0,straight right,1,2,0.105,0.12360583652633697
r430,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1_1,left right straight straight,2,4,0.011024999999999997,0.012978612835265378
r431,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A0 A0_0,left right straight left straight,3,5,0.0038587499999999985,0.004542514492342882
r432,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A2 A2_0,left right straight right straight,3,5,0.0038587499999999985,0.004542514492342882
r433,-C2_1,-C2_1 C2C1 C1B1 B1B0 B0_0,left right left straight,3,4,0.012862499999999997,0.015141714974476276
r434,-C2_1,-C2_1 C2C1 C1B1 B1B2 B2_0,left right right straight,3,4,0.012862499999999997,0.015141714974476276
r435,-C2_1,-C2_1 C2C1 C1_1,left left,2,2,0.12249999999999998,0.14420680928072646
r436,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_1,left straight right straight straight,2,5,0.0033074999999999992,0.003893583850579614
r437,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0_0,left straight right straight left,3,5,0.0038587499999999993,0.004542514492342884
r438,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight right straight straight,3,7,0.00034728749999999995,0.0004088263043108595
r439,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0_0,left straight right left,3,4,0.012862499999999999,0.015141714974476278
r440,-C2_1,-C2_1 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,left straight right right straight straight,3,6,0.0011576249999999998,0.0013627543477028649
r441,-C2_1,-C2_1 C2C1 C1C0 C0_1,left straight left,2,3,0.03675,0.04326204278421794
r442,-C2_1,-C2_1 C2C1 C1C0 C0_0,left straight straight,1,3,0.0315,0.037081750957901095
r443,-C2_1,-C2_1 C2_0,right,1,1,0.35,0.4120194550877899
