route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r217,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,right straight left straight left straight straight,3,7,0.0009765625,0.0010504201680672268
r218,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0_0,right straight left right,3,4,0.0078125,0.008403361344537815
r219,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0B1 B1B2 B2_0,right straight left left straight straight,3,6,0.001953125,0.0021008403361344537
r220,-A2_1,-A2_1 A2A1 A1A0 A0_0,right straight straight,1,3,0.0625,0.06722689075630252
r221,-A2_1,-A2_1 A2_0,left,1,1,0.25,0.2689075630252101
r222,-A2_0,-A2_0 A2_1,right,1,1,0.25,0.2689075630252101
r223,-A2_0,-A2_0 A2B2 B2C2 C2_1,left straight straight,1,3,0.0625,0.06722689075630252
r224,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1B1 B1A1 A1_1,left straight right right straight straight,3,6,0.001953125,0.0021008403361344537
r225,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1_1,left straight right left,3,4,0.0078125,0.008403361344537815
r226,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,left straight right straight right straight straight,3,7,0.0009765625,0.0010504201680672268
r227,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1C0 C0_1,left straight right straight left,3,5,0.00390625,0.004201680672268907
r228,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1C0 C0_0,left straight right straight straight,2,5,0.0078125,0.008403361344537815
r229,-A2_0,-A2_0 A2B2 B2C2 C2_0,left straight left,2,3,0.03125,0.03361344537815126
r230,-A2_0,-A2_0 A2B2 B2B1 B1A1 A1_1,left right right straight,3,4,0.0078125,0.008403361344537815
r231,-A2_0,-A2_0 A2B2 B2B1 B1C1 C1_1,left right left straight,3,4,0.0078125,0.008403361344537815
r232,-A2_0,-A2_0 A2B2 B2B1 B1B0 B0A0 A0_1,left right straight right straight,3,5,0.00390625,0.004201680672268907
r233,-A2_0,-A2_0 A2B2 B2B1 B1B0 B0C0 C0_1,left right straight left straight,3,5,0.00390625,0.004201680672268907
r234,-A2_0,-A2_0 A2B2 B2B1 B1B0 B0_0,left right straight straight,2,4,0.015625,0.01680672268907563
r235,-A2_0,-A2_0 A2B2 B2_0,left left,2,2,0.0625,0.06722689075630252
r236,-A2_0,-A2_0 A2A1 A1_1,straight right,1,2,0.125,0.13445378151260504
r237,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1_1,straight left straight straight,1,4,0.03125,0.03361344537815126
r238,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight left straight right right straight straight,3,7,0.0009765625,0.0010504201680672268
r239,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C0 C0_1,straight left straight right left,3,5,0.00390625,0.004201680672268907
r240,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C0 C0_0,straight left straight right straight,2,5,0.0078125,0.008403361344537815
r241,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C2 C2_1,straight left straight left right,3,5,0.00390625,0.004201680672268907
r242,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C2 C2_0,straight left straight left straight,2,5,0.0078125,0.008403361344537815
r243,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0A0 A0_1,straight left right right straight,3,5,0.00390625,0.004201680672268907
r244,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0C0 C0_1,straight left right left straight,3,5,0.00390625,0.004201680672268907
r245,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0_0,straight left right straight,2,4,0.015625,0.01680672268907563
r246,-A2_0,-A2_0 A2A1 A1B1 B1B2 B2C2 C2_1,straight left left right straight,3,5,0.00390625,0.004201680672268907
r247,-A2_0,-A2_0 A2A1 A1B1 B1B2 B2_0,straight left left straight,2,4,0.015625,0.01680672268907563
r248,-A2_0,-A2_0 A2A1 A1A0 A0_1,straight straight right,1,3,0.0625,0.06722689075630252
r249,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0_1,straight straight left straight straight,1,5,0.015625,0.01680672268907563
r250,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0_0,straight straight left straight right,2,5,0.0078125,0.008403361344537815
r251,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1_1,straight straight left straight left right,3,6,0.001953125,0.0021008403361344537
r252,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_1,straight straight left straight left straight right,3,7,0.0009765625,0.0010504201680672268
r253,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,straight straight left straight left straight straight,2,7,0.001953125,0.0021008403361344537
r254,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0_0,straight straight left right,2,4,0.015625,0.01680672268907563
r255,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1C1 C1_1,straight straight left left right straight,3,6,0.001953125,0.0021008403361344537
r256,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1B2 B2C2 C2_1,straight straight left left straight right straight,3,7,0.0009765625,0.0010504201680672268
r257,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1B2 B2_0,straight straight left left straight straight,2,6,0.00390625,0.004201680672268907
r258,-A2_0,-A2_0 A2A1 A1A0 A0_0,straight straight straight,0,3,0.125,0.13445378151260504
r259,-B2_0,-B2_0 B2A2 A2_1,right straight,1,2,0.125,0.1350210970464135
r260,-B2_0,-B2_0 B2A2 A2A1 A1_1,right left right,3,3,0.015625,0.016877637130801686
r261,-B2_0,-B2_0 B2A2 A2A1 A1B1 B1C1 C1_1,right left left straight straight,3,5,0.00390625,0.004219409282700422
r262,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0_1,right left straight right,3,4,0.0078125,0.008438818565400843
r263,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,right left straight left straight straight,3,6,0.001953125,0.002109704641350211
r264,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0_0,right left straight straight,2,4,0.015625,0.016877637130801686
r265,-B2_0,-B2_0 B2A2 A2_0,right right,2,2,0.0625,0.06751054852320675
r266,-B2_0,-B2_0 B2C2 C2_1,left straight,1,2,0.125,0.1350210970464135
r267,-B2_0,-B2_0 B2C2 C2C1 C1B1 B1A1 A1_1,left right right straight straight,3,5,0.00390625,0.004219409282700422
r268,-B2_0,-B2_0 B2C2 C2C1 C1_1,left right left,3,3,0.015625,0.016877637130801686
r269,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,left right straight right straight straight,3,6,0.001953125,0.002109704641350211
r270,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0_1,left right straight left,3,4,0.0078125,0.008438818565400843
r271,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0_0,left right straight straight,2,4,0.015625,0.016877637130801686
r272,-B2_0,-B2_0 B2C2 C2_0,left left,2,2,0.0625,0.06751054852320675
r273,-B2_0,-B2_0 B2B1 B1A1 A1_1,straight right straight,1,3,0.0625,0.06751054852320675
r274,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0_1,straight right left right,3,4,0.0078125,0.008438818565400843
r275,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight right left left straight straight,3,6,0.001953125,0.002109704641350211
r276,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0_0,straight right left straight,2,4,0.015625,0.016877637130801686
r277,-B2_0,-B2_0 B2B1 B1A1 A1A2 A2_1,straight right right left,3,4,0.0078125,0.008438818565400843
r278,-B2_0,-B2_0 B2B1 B1A1 A1A2 A2_0,straight right right straight,2,4,0.015625,0.016877637130801686
r279,-B2_0,-B2_0 B2B1 B1C1 C1_1,straight left straight,1,3,0.0625,0.06751054852320675
r280,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight left right right straight straight,3,6,0.001953125,0.002109704641350211
r281,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0_1,straight left right left,3,4,0.0078125,0.008438818565400843
r282,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0_0,straight left right straight,2,4,0.015625,0.016877637130801686
r283,-B2_0,-B2_0 B2B1 B1C1 C1C2 C2_1,straight left left right,3,4,0.0078125,0.008438818565400843
r284,-B2_0,-B2_0 B2B1 B1C1 C1C2 C2_0,straight left left straight,2,4,0.015625,0.016877637130801686
r285,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0_1,straight straight right straight,1,4,0.03125,0.03375527426160337
r286,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0_0,straight straight right left,2,4,0.015625,0.016877637130801686
r287,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1_1,straight straight right right left,3,5,0.00390625,0.004219409282700422
r288,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1A2 A2_1,straight straight right right straight left,3,6,0.001953125,0.002109704641350211
r289,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight straight right right straight straight,2,6,0.00390625,0.004219409282700422
r290,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0_1,straight straight left straight,1,4,0.03125,0.03375527426160337
r291,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0_0,straight straight left right,2,4,0.015625,0.016877637130801686
r292,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1_1,straight straight left left right,3,5,0.00390625,0.004219409282700422
r293,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1C2 C2_1,straight straight left left straight right,3,6,0.001953125,0.002109704641350211
r294,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight straight left left straight straight,2,6,0.00390625,0.004219409282700422
r295,-B2_0,-B2_0 B2B1 B1B0 B0_0,straight straight straight,0,3,0.125,0.1350210970464135
r296,-C2_0,-C2_0 C2B2 B2A2 A2_1,right straight straight,1,3,0.0625,0.06722689075630252
r297,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1_1,right straight left right,3,4,0.0078125,0.008403361344537815
r298,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1B1 B1C1 C1_1,right straight left left straight straight,3,6,0.001953125,0.0021008403361344537
r299,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0_1,right straight left straight right,3,5,0.00390625,0.004201680672268907
r300,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,right straight left straight left straight straight,3,7,0.0009765625,0.0010504201680672268
r301,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0_0,right straight left straight straight,2,5,0.0078125,0.008403361344537815
r302,-C2_0,-C2_0 C2B2 B2A2 A2_0,right straight right,2,3,0.03125,0.03361344537815126
r303,-C2_0,-C2_0 C2B2 B2B1 B1A1 A1_1,right left right straight,3,4,0.0078125,0.008403361344537815
r304,-C2_0,-C2_0 C2B2 B2B1 B1C1 C1_1,right left left straight,3,4,0.0078125,0.008403361344537815
r305,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0A0 A0_1,right left straight right straight,3,5,0.00390625,0.004201680672268907
r306,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0C0 C0_1,right left straight left straight,3,5,0.00390625,0.004201680672268907
r307,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0_0,right left straight straight,2,4,0.015625,0.01680672268907563
r308,-C2_0,-C2_0 C2B2 B2_0,right right,2,2,0.0625,0.06722689075630252
r309,-C2_0,-C2_0 C2_1,left,1,1,0.25,0.2689075630252101
r310,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1_1,straight right straight straight,1,4,0.03125,0.03361344537815126
r311,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0_1,straight right straight left right,3,5,0.00390625,0.004201680672268907
r312,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight right straight left left straight straight,3,7,0.0009765625,0.0010504201680672268
r313,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0_0,straight right straight left straight,2,5,0.0078125,0.008403361344537815
r314,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A2 A2_1,straight right straight right left,3,5,0.00390625,0.004201680672268907
r315,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A2 A2_0,straight right straight right straight,2,5,0.0078125,0.008403361344537815
r316,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0A0 A0_1,straight right left right straight,3,5,0.00390625,0.004201680672268907
r317,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0C0 C0_1,straight right left left straight,3,5,0.00390625,0.004201680672268907
r318,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0_0,straight right left straight,2,4,0.015625,0.01680672268907563
r319,-C2_0,-C2_0 C2C1 C1B1 B1B2 B2A2 A2_1,straight right right left straight,3,5,0.00390625,0.004201680672268907
r320,-C2_0,-C2_0 C2C1 C1B1 B1B2 B2_0,straight right right straight,2,4,0.015625,0.01680672268907563
r321,-C2_0,-C2_0 C2C1 C1_1,straight left,1,2,0.125,0.13445378151260504
r322,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0_1,straight straight right straight straight,1,5,0.015625,0.01680672268907563
r323,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0_0,straight straight right straight left,2,5,0.0078125,0.008403361344537815
r324,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1_1,straight straight right straight right left,3,6,0.001953125,0.0021008403361344537
r325,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_1,straight straight right straight right straight left,3,7,0.0009765625,0.0010504201680672268
r326,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,straight straight right straight right straight straight,2,7,0.001953125,0.0021008403361344537
r327,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0_0,straight straight right left,2,4,0.015625,0.01680672268907563
r328,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1A1 A1_1,straight straight right right left straight,3,6,0.001953125,0.0021008403361344537
r329,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1B2 B2A2 A2_1,straight straight right right straight left straight,3,7,0.0009765625,0.0010504201680672268
r330,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,straight straight right right straight straight,2,6,0.00390625,0.004201680672268907
r331,-C2_0,-C2_0 C2C1 C1C0 C0_1,straight straight left,1,3,0.0625,0.06722689075630252
r332,-C2_0,-C2_0 C2C1 C1C0 C0_0,straight straight straight,0,3,0.125,0.13445378151260504
r333,-C0_1,-C0_1 C0B0 B0A0 A0_1,straight straight straight,0,3,0.125,0.13445378151260504
r334,-C0_1,-C0_1 C0B0 B0A0 A0_0,straight straight left,1,3,0.0625,0.06722689075630252
r335,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1_1,straight straight right left,2,4,0.015625,0.01680672268907563
r336,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1C1 C1_1,straight straight right right straight straight,2,6,0.00390625,0.004201680672268907
r337,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1C1 C1C2 C2_0,straight straight right right straight left straight,3,7,0.0009765625,0.0010504201680672268
r338,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1B2 B2_0,straight straight right right left straight,3,6,0.001953125,0.0021008403361344537
r339,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2_1,straight straight right straight left,2,5,0.0078125,0.008403361344537815
r340,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,straight straight right straight right straight straight,2,7,0.001953125,0.0021008403361344537
r341,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_0,straight straight right straight right straight left,3,7,0.0009765625,0.0010504201680672268
r342,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2_0,straight straight right straight right left,3,6,0.001953125,0.0021008403361344537
r343,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2_0,straight straight right straight straight,1,5,0.015625,0.01680672268907563
r344,-C0_1,-C0_1 C0B0 B0_0,straight left,1,2,0.125,0.13445378151260504
r345,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1_1,straight right left straight,2,4,0.015625,0.01680672268907563
r346,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1A0 A0_0,straight right left left straight,3,5,0.00390625,0.004201680672268907
r347,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1A2 A2_0,straight right left right straight,3,5,0.00390625,0.004201680672268907
r348,-C0_1,-C0_1 C0B0 B0B1 B1C1 C1_1,straight right right straight,2,4,0.015625,0.01680672268907563
r349,-C0_1,-C0_1 C0B0 B0B1 B1C1 C1C2 C2_0,straight right right left straight,3,5,0.00390625,0.004201680672268907
r350,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2_1,straight right straight left straight,2,5,0.0078125,0.008403361344537815
r351,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight right straight left left straight straight,3,7,0.0009765625,0.0010504201680672268
r352,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2_0,straight right straight left right,3,5,0.00390625,0.004201680672268907
r353,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2C2 C2_1,straight right straight right straight,2,5,0.0078125,0.008403361344537815
r354,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2C2 C2_0,straight right straight right left,3,5,0.00390625,0.004201680672268907
r355,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2_0,straight right straight straight,1,4,0.03125,0.03361344537815126
r356,-C0_1,-C0_1 C0_0,left,1,1,0.25,0.2689075630252101
r357,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1_1,right left straight straight,2,4,0.015625,0.01680672268907563
r358,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1A0 A0_0,right left straight left straight,3,5,0.00390625,0.004201680672268907
r359,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1A2 A2_0,right left straight right straight,3,5,0.00390625,0.004201680672268907
r360,-C0_1,-C0_1 C0C1 C1B1 B1B0 B0_0,right left left straight,3,4,0.0078125,0.008403361344537815
r361,-C0_1,-C0_1 C0C1 C1B1 B1B2 B2_0,right left right straight,3,4,0.0078125,0.008403361344537815
r362,-C0_1,-C0_1 C0C1 C1_1,right right,2,2,0.0625,0.06722689075630252
r363,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2_1,right straight left straight straight,2,5,0.0078125,0.008403361344537815
r364,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,right straight left straight left straight straight,3,7,0.0009765625,0.0010504201680672268
r365,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2_0,right straight left straight right,3,5,0.00390625,0.004201680672268907
r366,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2B1 B1B0 B0_0,right straight left left straight straight,3,6,0.001953125,0.0021008403361344537
r367,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2_0,right straight left right,3,4,0.0078125,0.008403361344537815
r368,-C0_1,-C0_1 C0C1 C1C2 C2_1,right straight right,2,3,0.03125,0.03361344537815126
r369,-C0_1,-C0_1 C0C1 C1C2 C2_0,right straight straight,1,3,0.0625,0.06722689075630252
r370,-C1_1,-C1_1 C1B1 B1A1 A1_1,straight straight straight,0,3,0.125,0.1350210970464135
r371,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0_1,straight straight left right,2,4,0.015625,0.016877637130801686
r372,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight straight left left straight straight,2,6,0.00390625,0.004219409282700422
r373,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_0,straight straight left left straight right,3,6,0.001953125,0.002109704641350211
r374,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0_0,straight straight left left right,3,5,0.00390625,0.004219409282700422
r375,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0_0,straight straight left straight,1,4,0.03125,0.03375527426160337
r376,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2_1,straight straight right left,2,4,0.015625,0.016877637130801686
r377,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight straight right right straight straight,2,6,0.00390625,0.004219409282700422
r378,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_0,straight straight right right straight left,3,6,0.001953125,0.002109704641350211
r379,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2_0,straight straight right right left,3,5,0.00390625,0.004219409282700422
r380,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2_0,straight straight right straight,1,4,0.03125,0.03375527426160337
r381,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0_1,straight left right straight,2,4,0.015625,0.016877637130801686
r382,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0_0,straight left right left,3,4,0.0078125,0.008438818565400843
r383,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left right right straight straight,3,6,0.001953125,0.002109704641350211
r384,-C1_1,-C1_1 C1B1 B1B0 B0C0 C0_1,straight left left straight,2,4,0.015625,0.016877637130801686
r385,-C1_1,-C1_1 C1B1 B1B0 B0C0 C0_0,straight left left right,3,4,0.0078125,0.008438818565400843
r386,-C1_1,-C1_1 C1B1 B1B0 B0_0,straight left straight,1,3,0.0625,0.06751054852320675
r387,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2_1,straight right left straight,2,4,0.015625,0.016877637130801686
r388,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight right left left straight straight,3,6,0.001953125,0.002109704641350211
r389,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2_0,straight right left right,3,4,0.0078125,0.008438818565400843
r390,-C1_1,-C1_1 C1B1 B1B2 B2C2 C2_1,straight right right straight,2,4,0.015625,0.016877637130801686
r391,-C1_1,-C1_1 C1B1 B1B2 B2C2 C2_0,straight right right left,3,4,0.0078125,0.008438818565400843
r392,-C1_1,-C1_1 C1B1 B1B2 B2_0,straight right straight,1,3,0.0625,0.06751054852320675
r393,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0_1,left right straight straight,2,4,0.015625,0.016877637130801686
r394,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0_0,left right straight left,3,4,0.0078125,0.008438818565400843
r395,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left right straight right straight straight,3,6,0.001953125,0.002109704641350211
r396,-C1_1,-C1_1 C1C0 C0B0 B0_0,left right left,3,3,0.015625,0.016877637130801686
r397,-C1_1,-C1_1 C1C0 C0B0 B0B1 B1B2 B2_0,left right right straight straight,3,5,0.00390625,0.004219409282700422
r398,-C1_1,-C1_1 C1C0 C0_1,left left,2,2,0.0625,0.06751054852320675
r399,-C1_1,-C1_1 C1C0 C0_0,left straight,1,2,0.125,0.1350210970464135
r400,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2_1,right left straight straight,2,4,0.015625,0.016877637130801686
r401,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,right left straight left straight straight,3,6,0.001953125,0.002109704641350211
r402,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2_0,right left straight right,3,4,0.0078125,0.008438818565400843
r403,-C1_1,-C1_1 C1C2 C2B2 B2B1 B1B0 B0_0,right left left straight straight,3,5,0.00390625,0.004219409282700422
r404,-C1_1,-C1_1 C1C2 C2B2 B2_0,right left right,3,3,0.015625,0.016877637130801686
r405,-C1_1,-C1_1 C1C2 C2_1,right right,2,2,0.0625,0.06751054852320675
r406,-C1_1,-C1_1 C1C2 C2_0,right straight,1,2,0.125,0.1350210970464135
r407,-C2_1,-C2_1 C2B2 B2A2 A2_1,straight straight straight,0,3,0.125,0.13445378151260504
r408,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1_1,straight straight left right,2,4,0.015625,0.01680672268907563
r409,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1C1 C1_1,straight straight left left straight straight,2,6,0.00390625,0.004201680672268907
r410,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1C1 C1C0 C0_0,straight straight left left straight right straight,3,7,0.0009765625,0.0010504201680672268
r411,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1B0 B0_0,straight straight left left right straight,3,6,0.001953125,0.0021008403361344537
r412,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight right,2,5,0.0078125,0.008403361344537815
r413,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,straight straight left straight left straight straight,2,7,0.001953125,0.0021008403361344537
r414,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_0,straight straight left straight left straight right,3,7,0.0009765625,0.0010504201680672268
r415,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0_0,straight straight left straight left right,3,6,0.001953125,0.0021008403361344537
r416,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight straight,1,5,0.015625,0.01680672268907563
r417,-C2_1,-C2_1 C2B2 B2A2 A2_0,straight straight right,1,3,0.0625,0.06722689075630252
r418,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1_1,straight left right straight,2,4,0.015625,0.01680672268907563
r419,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A0 A0_0,straight left right left straight,3,5,0.00390625,0.004201680672268907
r420,-C2_1,-C2_1 C2B2 B2B1 B1A1 A1A2 A2_0,straight left right right straight,3,5,0.00390625,0.004201680672268907
r421,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1_1,straight left left straight,2,4,0.015625,0.01680672268907563
r422,-C2_1,-C2_1 C2B2 B2B1 B1C1 C1C0 C0_0,straight left left right straight,3,5,0.00390625,0.004201680672268907
r423,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_1,straight left straight right straight,2,5,0.0078125,0.008403361344537815
r424,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0_0,straight left straight right left,3,5,0.00390625,0.004201680672268907
r425,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left straight right right straight straight,3,7,0.0009765625,0.0010504201680672268
r426,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_1,straight left straight left straight,2,5,0.0078125,0.008403361344537815
r427,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0C0 C0_0,straight left straight left right,3,5,0.00390625,0.004201680672268907
r428,-C2_1,-C2_1 C2B2 B2B1 B1B0 B0_0,straight left straight straight,1,4,0.03125,0.03361344537815126
r429,-C2_1,-C2_1 C2B2 B2_0,straight right,1,2,0.125,0.13445378151260504
r430,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1_1,left right straight straight,2,4,0.015625,0.01680672268907563
r431,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A0 A0_0,left right straight left straight,3,5,0.00390625,0.004201680672268907
r432,-C2_1,-C2_1 C2C1 C1B1 B1A1 A1A2 A2_0,left right straight right straight,3,5,0.00390625,0.004201680672268907
r433,-C2_1,-C2_1 C2C1 C1B1 B1B0 B0_0,left right left straight,3,4,0.0078125,0.008403361344537815
