signal_id,signal_description,latitude,longitude,assigned_count_stations,u,total_N_flow,total_S_flow,total_E_flow,total_W_flow,total_NE_flow,total_NW_flow,total_SE_flow,total_SW_flow,max_station_distance,average_station_distance,nonzero_direction_buckets
226453,5TH AVE NE AND NE 112TH S ST,47.7095811866602,-122.323304196066,2,10509.0,6041.0,4468.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02265899556649,75.02265899556649,2
37728,19TH AVE E AND E THOMAS ST,47.6204872792584,-122.30735048768,3,10484.0,2781.0,0.0,3240.0,4463.0,0.0,0.0,0.0,0.0,149.98583908502528,94.32615993257309,3
57340,AIRPORT WAY S AND S SNOQUALMIE ST,47.5620189094489,-122.323047187393,1,10481.0,10481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.00826838197779,147.00826838197779,1
23509,BAGLEY AVE N AND N 45TH ST,47.6613808823504,-122.332548702013,1,10466.0,0.0,0.0,0.0,10466.0,0.0,0.0,0.0,0.0,146.51042141587433,146.51042141587433,1
15654,16TH AVE NE AND NE RAVENNA WB BV,47.6704995280736,-122.31076045573,3,10463.0,0.0,0.0,10463.0,0.0,0.0,0.0,0.0,0.0,139.79192860549145,139.79192860549145,1
306366,RENTON AVE S AND S FOUNTAIN PL,47.5032207065857,-122.251148852404,2,10303.0,0.0,0.0,0.0,0.0,0.0,5259.0,5044.0,0.0,67.09876557500827,67.09876557500827,2
29324,DEXTER AVE N AND HOWE ST,47.63599560948,-122.342407556451,2,10293.0,4152.0,6141.0,0.0,0.0,0.0,0.0,0.0,0.0,129.82167854575414,129.82167854575414,2
76730,31ST PL SW AND SW ROXBURY ST,47.5174488247177,-122.373443306467,2,10268.0,0.0,0.0,5108.0,5160.0,0.0,0.0,0.0,0.0,124.20195002153459,124.20195002153459,2
232357,ASHWORTH AVE N AND N 85TH ST,47.6905215275071,-122.339134292954,1,10245.0,0.0,0.0,10245.0,0.0,0.0,0.0,0.0,0.0,145.46561322924666,145.46561322924666,1
65347,29TH AVE S AND S GRAHAM ST,47.5462522138362,-122.295819742534,2,10237.0,0.0,0.0,5769.0,4468.0,0.0,0.0,0.0,0.0,131.99361154299507,131.99361154299507,2
15541,RAVENNA AVE NE AND NE RAVENNA EB BV,47.6694065123188,-122.303998146019,6,10186.0,5711.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,129.60613844354862,129.60613844354862,2
3501,8TH AVE NW AND NW 84TH ST,47.6898316518055,-122.365994945706,2,10146.0,10146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.74014653391632,149.74014653391632,1
51265,AIRPORT WAY S AND S HOLGATE N ST,47.5863897846049,-122.321392681183,1,10144.0,0.0,10144.0,0.0,0.0,0.0,0.0,0.0,0.0,33.249464455195366,33.249464455195366,1
7736,39TH AVE NE AND NE 70TH ST,47.6794149485621,-122.286066992005,6,10132.0,0.0,0.0,5261.0,4871.0,0.0,0.0,0.0,0.0,131.8914651052887,130.45229448427418,2
44526,5TH AVE S AND S WASHINGTON ST,47.6008733295526,-122.327659717241,3,10047.0,113.0,9934.0,0.0,0.0,0.0,0.0,0.0,0.0,147.81107658675023,147.81107658675023,2
41523,16TH AVE AND E PINE ST,47.61527767145,-122.311461853182,3,10032.0,0.0,0.0,0.0,0.0,0.0,3242.0,6790.0,0.0,41.184810496695576,41.184810496695576,2
22810,FREMONT WAY N AND FREMONT TURN RD,47.6523666256788,-122.348172883541,1,10012.0,0.0,0.0,0.0,10012.0,0.0,0.0,0.0,0.0,105.88201754991739,105.88201754991739,1
59732,39TH AVE S AND S GENESEE ST,47.5641311388602,-122.283881342338,2,9995.0,0.0,0.0,5077.0,4918.0,0.0,0.0,0.0,0.0,132.53778101846595,132.53778101846595,2
13126,EAST GREEN LAKE WAY N AND WEST GREEN LAKE WAY N,47.6696644115127,-122.339904945403,1,9980.0,0.0,9980.0,0.0,0.0,0.0,0.0,0.0,0.0,65.41381146745594,65.41381146745594,1
73103,46TH AVE S AND RAINIER AVE S,47.5456887007312,-122.275564171492,1,9958.0,0.0,0.0,0.0,0.0,0.0,9958.0,0.0,0.0,44.45219404029047,44.45219404029047,1
68114,CALIFORNIA AVE SW AND SW HOLLY ST,47.5430777536111,-122.387235959228,2,9914.0,4447.0,5467.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0504620837876,145.0504620837876,2
36746,EASTLAKE AVE E AND STEWART ST,47.6197150507007,-122.329135059986,3,9901.0,9901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.8698678541994,109.8698678541994,1
55528,SW AVALON WAY AND SW ORLEANS ST,47.5705548085438,-122.370665225259,2,9899.0,4649.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,125.45566052573805,125.45566052573805,2
231123,3RD AVE NW AND HOLMAN RD NW,47.7023995645247,-122.36074268043,3,9897.0,6979.0,2918.0,0.0,0.0,0.0,0.0,0.0,0.0,33.826860623580906,33.826860623580906,2
22532,FREMONT AVE N AND N 43RD S ST,47.658954143527,-122.350013280506,2,9897.0,5644.0,4253.0,0.0,0.0,0.0,0.0,0.0,0.0,69.55816587243963,61.98139247627344,2
15545,20TH AVE NE AND NE RAVENNA EB BV,47.6691780173878,-122.306490610498,3,9874.0,0.0,0.0,9874.0,0.0,0.0,0.0,0.0,0.0,131.30551814486762,131.30551814486762,1
227101,33RD AVE NE AND NE 125TH ST,47.7192646708687,-122.292729761965,2,9850.0,0.0,0.0,4768.0,5082.0,0.0,0.0,0.0,0.0,144.87858398232112,144.87858398232112,2
55304,22ND AVE SW AND SW ANDOVER ST,47.5683502955497,-122.361177777408,10,9841.0,0.0,0.0,4702.0,5139.0,0.0,0.0,0.0,0.0,129.35460101719445,129.35460101719445,2
20515,28TH AVE W AND GILMAN AVE W,47.6606429697578,-122.392768358583,2,9791.0,0.0,0.0,0.0,0.0,0.0,5183.0,4608.0,0.0,80.71432178007322,80.71432178007322,2
71119,CARLETON AVE S AND EAST MARGINAL WAY S,47.5398322198404,-122.322582517101,1,9765.0,0.0,0.0,0.0,0.0,0.0,9765.0,0.0,0.0,110.70441193295396,110.70441193295396,1
41362,23RD AVE AND E ALDER ST,47.6043269605321,-122.302427172082,1,9719.0,0.0,9719.0,0.0,0.0,0.0,0.0,0.0,0.0,142.6250690411359,142.6250690411359,1
36756,BELLEVUE AVE AND E DENNY WAY,47.6184926455329,-122.326725993945,4,9698.0,2016.0,7682.0,0.0,0.0,0.0,0.0,0.0,0.0,134.520135789689,134.520135789689,2
2114,JONES AVE NW AND NW 80TH ST,47.6868109055846,-122.386472267121,3,9696.0,0.0,0.0,0.0,9696.0,0.0,0.0,0.0,0.0,137.50233403247546,137.50233403247546,1
73855,M L KING JR WR WAY S AND S AUSTIN ST,47.5342114143582,-122.280837712954,1,9608.0,9608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81775638694549,82.81775638694549,1
58389,M L KING JR WR WAY S AND S ALASKA ST,47.5608214362205,-122.293511887571,2,9539.0,0.0,0.0,4079.0,5460.0,0.0,0.0,0.0,0.0,88.87716234472988,88.87716234472988,2
28519,9TH AVE W AND W FULTON ST,47.6458562622823,-122.369373442096,6,9516.0,0.0,0.0,5151.0,4365.0,0.0,0.0,0.0,0.0,127.78614390382882,96.50678552620325,2
21525,11TH AVE W AND W NICKERSON ST,47.6547259062641,-122.371544840325,1,9501.0,0.0,0.0,0.0,0.0,0.0,9501.0,0.0,0.0,123.92621920907051,123.92621920907051,1
15453,BURKE GILMAN TRL AND NE 45TH PL,47.6618818783694,-122.291776117793,2,9431.0,0.0,0.0,0.0,0.0,4455.0,0.0,0.0,4976.0,144.79670282126852,144.79670282126852,2
81717,57TH AVE S AND RAINIER AVE S,47.5202643958789,-122.261582318944,1,9386.0,0.0,0.0,0.0,9386.0,0.0,0.0,0.0,0.0,108.5080383897488,108.5080383897488,1
26308,PIEDMONT PL W AND W MCGRAW ST,47.6395482714878,-122.402998081027,6,9370.0,0.0,0.0,6157.0,3213.0,0.0,0.0,0.0,0.0,84.11684002166321,84.11684002166321,2
14341,ROOSEVELT WAY NE AND NE 47TH ST,47.6631177439261,-122.317423433308,4,9366.0,0.0,0.0,4740.0,4626.0,0.0,0.0,0.0,0.0,130.70823870557578,130.70823870557578,2
45141,M L KING JR WAY S AND S JACKSON ST,47.5992328395314,-122.29741468398,3,9346.0,0.0,0.0,3178.0,6168.0,0.0,0.0,0.0,0.0,145.95950444934215,145.95950444934215,2
45714,20TH AVE S AND S NYE PL,47.595207258037,-122.306198075641,4,9326.0,4298.0,5028.0,0.0,0.0,0.0,0.0,0.0,0.0,129.51168599272523,129.51168599272523,2
80460,CHIEF SEALTH TRL AND S HENDERSON ST,47.5233138525039,-122.277573835235,2,9298.0,0.0,0.0,4645.0,4653.0,0.0,0.0,0.0,0.0,67.02840287830928,67.02840287830928,2
11127,20TH AVE NW AND NW 58TH ST,47.6709089865163,-122.382124461955,3,9294.0,3066.0,6228.0,0.0,0.0,0.0,0.0,0.0,0.0,132.95322745192613,132.9491067490285,2
31539,19TH AVE E AND E MCGRAW ST,47.6402793980501,-122.307258075898,5,9243.0,3798.0,5445.0,0.0,0.0,0.0,0.0,0.0,0.0,132.98151610025204,132.98151610025204,2
12740,14TH AVE NW AND NW BALLARD WAY,47.662931518888,-122.37359465508,4,9227.0,4242.0,4985.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6824893616489,132.6824893616489,2
52744,23RD AVE S AND S MCCLELLAN ST,47.5783510794783,-122.303325106412,2,9217.0,0.0,0.0,0.0,9217.0,0.0,0.0,0.0,0.0,124.74940721934375,124.74940721934375,1
73360,RENTON AVE S AND S BOZEMAN ST,47.5321861144495,-122.278488790675,2,9183.0,0.0,9183.0,0.0,0.0,0.0,0.0,0.0,0.0,119.00289071719304,119.00289071719304,1
80152,46TH AVE S AND S CLOVERDALE ST,47.52611983623,-122.2746660231,6,9181.0,0.0,0.0,4674.0,4507.0,0.0,0.0,0.0,0.0,84.75285308601417,84.75285308601417,2
81715,51ST AVE S AND RAINIER AVE S,47.5201471608846,-122.269718992311,1,9154.0,0.0,0.0,0.0,9154.0,0.0,0.0,0.0,0.0,140.2897992835702,140.2897992835702,1
13726,PHINNEY AVE N AND N 49TH ST,47.6643058890858,-122.353964506702,4,9111.0,6309.0,2802.0,0.0,0.0,0.0,0.0,0.0,0.0,129.6312465361849,129.6312465361849,2
72158,28TH AVE S AND BEACON WR AVE S,47.5394288745408,-122.297161885396,2,9044.0,0.0,0.0,0.0,0.0,0.0,0.0,9044.0,0.0,119.5759097200987,119.5759097200987,1
40126,14TH AVE AND E MADISON ST,47.6138949230975,-122.314220435564,3,9009.0,3192.0,5817.0,0.0,0.0,0.0,0.0,0.0,0.0,41.444456385892,41.444456385892,2
57219,15TH AVE S TURN RD AND S COLUMBIAN WAY,47.5698659841507,-122.313763873615,1,8936.0,0.0,8936.0,0.0,0.0,0.0,0.0,0.0,0.0,133.60315241641118,133.60315241641118,1
36373,15TH AVE E AND E JOHN SR ST,47.6196638846496,-122.312722241006,2,8920.0,8920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.338811904131205,55.338811904131205,1
65766,GOULD AVE S AND S GRAHAM ST,47.5464545776967,-122.303589064916,2,8912.0,0.0,0.0,4279.0,4633.0,0.0,0.0,0.0,0.0,142.47325345351672,142.47325345351672,2
64343,13TH AVE S AND S ALBRO PL,47.5463999122263,-122.316119113026,2,8897.0,0.0,8897.0,0.0,0.0,0.0,0.0,0.0,0.0,119.94476330887953,119.94476330887953,1
70311,1ST AVE S AND 2ND AVE SW,47.5342708717435,-122.336701907307,2,8895.0,0.0,0.0,0.0,0.0,0.0,3655.0,5240.0,0.0,95.62507725248813,95.62507725248813,2
39519,1ST AVE AND EAGLE ST,47.6176994108157,-122.353830758983,2,8886.0,0.0,0.0,0.0,0.0,0.0,5243.0,3643.0,0.0,52.76581139291726,52.76581139291726,2
15512,15TH AVE NE AND NE 62ND ST,47.6739784270483,-122.311917756815,2,8848.0,4336.0,4512.0,0.0,0.0,0.0,0.0,0.0,0.0,143.52544652914023,143.52544652914023,2
986,LAKE UNION PARK ACCESS RD AND VALLEY ST,47.6257861508071,-122.33620150034,2,8846.0,0.0,0.0,3858.0,4988.0,0.0,0.0,0.0,0.0,47.40263055969452,47.40263055969452,2
71101,STANLEY AVE S AND S HARDY ST,47.5460705278618,-122.31392702139,8,8843.0,0.0,0.0,0.0,0.0,4524.0,0.0,0.0,4319.0,137.20237565020747,137.20237565020747,2
15335,30TH AVE NE AND NE BLAKELEY S ST,47.6646929503516,-122.295619142982,2,8843.0,5268.0,3575.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21952535884713,34.21952535884713,2
66657,M L KING JR WR WAY S AND S BRANDON ST,47.5534542312127,-122.289234814896,1,8793.0,8793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.25760300797606,148.25760300797606,1
34319,4TH AVE W AND W HARRISON ST,47.6221295572845,-122.361951918559,3,8767.0,0.0,0.0,1002.0,7765.0,0.0,0.0,0.0,0.0,91.21800483068218,91.21800483068218,2
42775,LAKE WASHINGTON BLVD AND E ALDER ST,47.6036283131962,-122.284374371581,2,8761.0,4161.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,119.98516604460413,119.98516604460413,2
219509,GREENWOOD AVE N AND N 143RD ST,47.7323142419394,-122.355567238813,3,8754.0,0.0,0.0,853.0,7901.0,0.0,0.0,0.0,0.0,146.1912244688713,146.1912244688713,2
19506,W EMERSON ST AND WEST VIEWMONT WAY W,47.6540943148739,-122.41102070255,6,8747.0,0.0,0.0,3199.0,5548.0,0.0,0.0,0.0,0.0,134.5466055079956,134.54660550799557,2
36539,BELLEVUE CT E AND BELMONT AVE E,47.6278261802109,-122.32661973923,2,8720.0,3245.0,5475.0,0.0,0.0,0.0,0.0,0.0,0.0,148.9067515834916,148.9067515834916,2
70729,HIGHLAND PARK WAY SW AND SW HOLDEN N ST,47.5340778458527,-122.347070130199,3,8706.0,5253.0,3453.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0581290808109,61.05812908081091,2
15537,18TH AVE NE AND NE RAVENNA EB BV,47.6702946712566,-122.308488000514,4,8698.0,0.0,0.0,3586.0,0.0,0.0,0.0,2779.0,2333.0,139.17855024712455,135.97070431152008,3
44340,15TH AVE S AND S ATLANTIC ST,47.5899890014383,-122.313827976641,2,8665.0,4344.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,26.993205655649426,26.993205655649426,2
6359,32ND AVE NE AND NE 65TH E ST,47.6757811609045,-122.292982989897,2,8652.0,0.0,0.0,0.0,8652.0,0.0,0.0,0.0,0.0,95.41000739480009,95.41000739480009,1
234728,NE 91ST ST AND DEAD END 2,47.6948259494188,-122.304066089603,3,8652.0,0.0,0.0,0.0,0.0,0.0,6286.0,2366.0,0.0,144.47047807222012,144.47047807222012,2
23113,ROOSEVELT WAY NE AND NE 43RD N ST,47.6598501733381,-122.317741512035,10,8563.0,0.0,0.0,4416.0,4147.0,0.0,0.0,0.0,0.0,138.08725314291885,138.08725314291885,2
221321,33RD AVE NE AND NE 130TH ST,47.722732154056,-122.291987705969,5,8559.0,0.0,0.0,8559.0,0.0,0.0,0.0,0.0,0.0,143.20543267136523,143.20543267136523,1
21503,11TH AVE NW AND NW 45TH ST,47.6614694192833,-122.370769449103,3,8500.0,6024.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,132.63575746742097,132.63575746742097,2
37716,23RD AVE E AND E REPUBLICAN ST,47.6231731785537,-122.302452869023,1,8485.0,8485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94479981303598,93.94479981303598,1
226145,15TH AVE NE AND NE 117TH ST,47.7139785084384,-122.31249461834,2,8471.0,4775.0,3696.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5182131679142,89.5182131679142,2
43217,ALASKAN ER WAY AND COLUMBIA ST,47.6024875067812,-122.336800741277,4,8450.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,7580.0,102.81033775217588,102.81033775217588,2
55306,DELRIDGE WAY SW AND SW ANDOVER ST,47.5683474638523,-122.363282609859,6,8409.0,0.0,0.0,4656.0,3753.0,0.0,0.0,0.0,0.0,129.88794247937426,129.88794247937426,2
29652,SHIP CANAL TRL AND WESTLAKE EAST RDWY AVE N,47.6467134064318,-122.349471727278,1,8393.0,0.0,8393.0,0.0,0.0,0.0,0.0,0.0,0.0,101.20537680611865,101.20537680611865,1
54457,35TH AVE SW AND FAUNTLEROY N WAY SW,47.5655464344484,-122.376196386008,2,8350.0,4010.0,4340.0,0.0,0.0,0.0,0.0,0.0,0.0,92.14126956787138,92.14126956787138,2
13746,PHINNEY AVE N AND N 47TH ST,47.6628802374894,-122.353973884198,3,8329.0,0.0,8329.0,0.0,0.0,0.0,0.0,0.0,0.0,134.88196012077094,134.88196012077094,1
82130,SR99 TUNNEL NB AND SR99 REPUBLICAN OFF RP,47.6222501078526,-122.344364930404,2,8276.0,0.0,0.0,1837.0,6439.0,0.0,0.0,0.0,0.0,68.36781277493782,68.36781277493782,2
6748,RAVENNA AVE NE AND NE 65TH ST,47.675776085649,-122.303813173261,1,8270.0,0.0,0.0,0.0,8270.0,0.0,0.0,0.0,0.0,131.9420359492825,131.9420359492825,1
58525,17TH AVE S AND S SPOKANE ST,47.5719254849014,-122.311408440608,1,8250.0,0.0,0.0,0.0,8250.0,0.0,0.0,0.0,0.0,135.87569993092123,135.87569993092123,1
5747,1ST AVE NE AND NE 65TH ST,47.6759345464448,-122.32815489503,2,8240.0,0.0,0.0,0.0,8240.0,0.0,0.0,0.0,0.0,96.5270001535161,96.5270001535161,1
45867,MOUNTAINS TO SOUND TRL AND S ATLANTIC ST,47.5895623967866,-122.302410167667,1,8188.0,0.0,8188.0,0.0,0.0,0.0,0.0,0.0,0.0,80.441972955282,80.441972955282,1
44122,BROADWAY AND YESLER WAY,47.6017003551429,-122.320737353975,2,8179.0,0.0,0.0,0.0,8179.0,0.0,0.0,0.0,0.0,142.05539081040084,142.05539081040084,1
43111,COLUMBIA ST AND POST AVE,47.6030221058818,-122.33552344662,3,8171.0,0.0,0.0,0.0,0.0,814.0,0.0,0.0,7357.0,85.42083783373234,85.42083783373234,2
36363,BOYLSTON AVE E AND E OLIVE E WAY,47.6198688260301,-122.323071853051,1,8126.0,0.0,0.0,0.0,8126.0,0.0,0.0,0.0,0.0,106.4462990447259,106.4462990447259,1
35309,DEXTER AVE N AND MERCER ST,47.6244653699305,-122.342353664082,1,8122.0,0.0,8122.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1686465458686,52.1686465458686,1
66542,M L KING JR ER WAY S AND S BENNETT ST,47.5542583905478,-122.289427170107,1,8112.0,0.0,8112.0,0.0,0.0,0.0,0.0,0.0,0.0,69.05870111668142,69.05870111668142,1
82050,CHIEF SEALTH TRL AND S ORCAS ST,47.5509105308202,-122.29768622805,4,8106.0,0.0,0.0,3863.0,4243.0,0.0,0.0,0.0,0.0,99.01121286776765,99.01121286776765,2
40253,E MADISON ST AND E SENECA ST,47.6121824601635,-122.31832882545,3,8082.0,0.0,0.0,7803.0,279.0,0.0,0.0,0.0,0.0,128.26535092593423,96.38921432087727,2
15338,30TH AVE NE AND UNION BAY PL NE,47.6637388970418,-122.295614168899,2,8025.0,3809.0,4216.0,0.0,0.0,0.0,0.0,0.0,0.0,128.70931204155255,128.70931204155255,2
231343,3RD AVE NW AND NW 85TH ST,47.6906253872984,-122.360647540892,2,8014.0,0.0,8014.0,0.0,0.0,0.0,0.0,0.0,0.0,131.51322980524702,131.51322980524702,1
27788,28TH AVE W AND W GALER ST,47.6323043415225,-122.393008019655,6,7988.0,3435.0,4553.0,0.0,0.0,0.0,0.0,0.0,0.0,134.59136219900765,134.59136219900765,2
231342,3RD AVE NW AND NW 86TH ST,47.6913491902823,-122.360653378322,2,7973.0,3888.0,4085.0,0.0,0.0,0.0,0.0,0.0,0.0,127.51133541628293,127.51133541628293,2
73870,M L KING JR ER WAY S AND S OTHELLO ST,47.5370515865897,-122.281104152046,2,7968.0,0.0,0.0,4229.0,3739.0,0.0,0.0,0.0,0.0,45.06445915396512,45.06445915396512,2
66720,35TH AVE S AND S ORCAS W ST,47.5511260334759,-122.289314658429,4,7917.0,0.0,0.0,4134.0,3783.0,0.0,0.0,0.0,0.0,54.78737106068934,54.78737106068934,2
22346,CARR PL N AND N 35TH ST,47.6492105615279,-122.339379973052,8,7890.0,0.0,0.0,4728.0,3162.0,0.0,0.0,0.0,0.0,107.86118129521157,100.94594919644128,2
13720,FREMONT AVE N AND N 49TH ST,47.6643012751981,-122.3500175246,2,7822.0,7822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.8795589968642,134.8795589968642,1
34177,QUEEN ANNE AVE N AND ROY ST,47.6254541590717,-122.356702704159,1,7795.0,0.0,7795.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4549941303167,47.4549941303167,1
2118,20TH AVE NW AND NW 80TH ST,47.6868420794446,-122.382178358004,2,7770.0,0.0,0.0,3875.0,3895.0,0.0,0.0,0.0,0.0,132.2317700333361,132.2317700333361,2
4538,LINDEN AVE N AND N 77TH ST,47.6847634936155,-122.347217369768,4,7768.0,5784.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,132.93170013872773,132.93170013872773,2
67717,56TH AVE S AND DEAD END 2,47.5515138194898,-122.263438539016,8,7737.0,0.0,0.0,3792.0,3945.0,0.0,0.0,0.0,0.0,147.46376215220542,147.46376215220542,2
41112,23RD AVE AND E OLIVE S ST,47.6164912331895,-122.302622773176,1,7703.0,7703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.43555240459249,112.43555240459249,1
5339,8TH AVE NE AND NE 70TH ST ON RP,47.679494984066,-122.319968248709,4,7701.0,7513.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,130.78859277089558,127.55418646609084,2
5132,5TH AVE NE AND NE 79TH ST,47.6860495503455,-122.322941271657,2,7672.0,7672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0722148286401,134.0722148286401,1
81856,51ST AVE S AND S BARTON PL,47.519958996225,-122.26992620716,2,7655.0,0.0,0.0,0.0,0.0,3560.0,0.0,0.0,4095.0,42.814993848273225,42.814993848273225,2
12706,14TH AVE NW AND NW 54TH ST,47.6678896704522,-122.373589331531,2,7601.0,7601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.47399045758024,141.47399045758024,1
3102,3RD AVE NW AND NW 84TH ST,47.6898352518115,-122.360648062363,2,7574.0,7574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.60870135665476,143.60870135665476,1
40531,BELMONT AVE AND E PIKE ST,47.6140944655402,-122.324457986086,1,7554.0,0.0,0.0,7554.0,0.0,0.0,0.0,0.0,0.0,130.2585621813941,130.2585621813941,1
227717,23RD AVE NE AND NE NORTHGATE WAY,47.7088817526148,-122.304374069361,1,7542.0,0.0,0.0,0.0,0.0,7542.0,0.0,0.0,0.0,86.41416495423472,86.41416495423472,1
40133,BROADWAY AND E UNION ST,47.6129633627689,-122.320762379528,2,7538.0,0.0,0.0,0.0,7538.0,0.0,0.0,0.0,0.0,111.22274237143621,111.22274237143621,1
6747,22ND AVE NE AND NE 65TH ST,47.6757767192437,-122.304418877739,1,7529.0,0.0,0.0,7529.0,0.0,0.0,0.0,0.0,0.0,74.11233235573349,74.11233235573349,1
34659,ALASKAN WAY W AND W GALER ST,47.6318335879909,-122.376353264041,3,7505.0,0.0,0.0,0.0,7505.0,0.0,0.0,0.0,0.0,11.65324686936623,11.65324686936623,1
235714,35TH AVE NE AND NE 93RD ST,47.6959921667745,-122.290567904925,1,7494.0,7494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.06325991048378,116.06325991048378,1
235760,39TH AVE NE AND NE 85TH ST,47.6901886863498,-122.286435720626,6,7465.0,0.0,0.0,3512.0,3953.0,0.0,0.0,0.0,0.0,135.34091993377191,135.34091993377191,2
232743,LINDEN AVE N AND N 85TH ST,47.690570787708,-122.347207128467,8,7435.0,4536.0,2899.0,0.0,0.0,0.0,0.0,0.0,0.0,133.97810110879809,133.3949214745495,2
34111,5TH AVE W AND W GALER E ST,47.6323264236842,-122.363105754568,4,7428.0,0.0,0.0,4247.0,3181.0,0.0,0.0,0.0,0.0,91.272159609264,91.272159609264,2
39138,VIRGINIA ST AND WESTLAKE AVE,47.6148318636776,-122.337744569124,4,7411.0,4276.0,3135.0,0.0,0.0,0.0,0.0,0.0,0.0,82.63353376555186,82.63353376555186,2
81313,60TH AVE S AND WATERS AVE S,47.5165656914133,-122.258044537919,6,7399.0,0.0,0.0,0.0,0.0,0.0,4138.0,3261.0,0.0,117.51829782621749,117.51829782621748,2
39411,ALASKAN ER WAY AND MADISON ST,47.6039104443722,-122.338104536313,2,7389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7389.0,105.47723785310181,105.47723785310181,1
71304,FLORA AVE S AND S MYRTLE ST,47.539432124345,-122.32154471644,10,7353.0,0.0,0.0,3626.0,3727.0,0.0,0.0,0.0,0.0,143.00890188369164,123.19274964357999,2
80121,44TH AVE S AND RENTON AVE S,47.5285528363908,-122.277941901344,2,7353.0,0.0,0.0,0.0,0.0,0.0,4057.0,3296.0,0.0,123.87310868809712,123.87310868809712,2
55652,HARBOR AVE SW AND SW SPOKANE NR ST,47.5717885848594,-122.370655016151,3,7338.0,2809.0,4529.0,0.0,0.0,0.0,0.0,0.0,0.0,41.61953055704645,41.61953055704645,2
23131,15TH AVE NE AND NE 42ND ST,47.658301457432,-122.312071251043,6,7326.0,0.0,0.0,3750.0,3576.0,0.0,0.0,0.0,0.0,139.9887667356535,139.9887667356535,2
55668,30TH AVE SW AND ADMIRAL AVALON RP,47.5712566839077,-122.37126413929,4,7324.0,0.0,0.0,0.0,0.0,0.0,2411.0,4913.0,0.0,23.03346529034473,23.03346529034473,2
4707,GREENWOOD AVE N AND N 73RD ST,47.68180515979,-122.355303624249,2,7276.0,0.0,6614.0,662.0,0.0,0.0,0.0,0.0,0.0,136.03632703968518,135.5094672077671,2
15536,16TH AVE NE AND NE RAVENNA EB BV,47.6703078830037,-122.310758905101,3,7271.0,0.0,0.0,0.0,0.0,0.0,7271.0,0.0,0.0,138.4259263611436,138.4259263611436,1
36311,BOYLSTON AVE E AND E ROY E ST,47.6251178864097,-122.323026204521,2,7269.0,0.0,0.0,4012.0,3257.0,0.0,0.0,0.0,0.0,78.5830815635558,78.5830815635558,2
40510,BELLEVUE AVE AND E OLIVE ST,47.6163418404735,-122.326787520193,2,7266.0,7266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5967719835625,133.5967719835625,1
27729,28TH AVE W AND W NEWTON N ST,47.6369774481941,-122.393036135161,6,7254.0,4567.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,79.50818213956973,79.50818213956973,2
58706,S COLUMBIAN WAY AND S SNOQUALMIE ST,47.5616525414821,-122.310498949323,1,7241.0,0.0,0.0,0.0,0.0,0.0,7241.0,0.0,0.0,95.329266846982,95.329266846982,1
231741,15TH AVE NW AND NW 85TH ST,47.6906091080969,-122.37680612186,1,7225.0,0.0,0.0,7225.0,0.0,0.0,0.0,0.0,0.0,132.1743234424244,132.1743234424244,1
45116,27TH AVE AND E YESLER WAY,47.6016584376099,-122.29786394894,2,7205.0,0.0,0.0,7205.0,0.0,0.0,0.0,0.0,0.0,134.71067133451206,134.71067133451206,1
12321,BAKER AVE NW AND DEAD END 1,47.6674827899667,-122.36051536772,3,7177.0,2409.0,4768.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36931566525656,75.36931566525656,2
